dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
9906,2,7256,7560752,23,378000000,23378000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,0
10206,3,100086,104289612,323,374000000,323000000000.0,2,1931,8621,8983082,287,0,UDP,2,3826,1242,0,0.0,0.0,0
11306,4,856,83848,871,235000000,871000000000.0,5,3178,17,1684,0,1,ICMP,3,144085,144085,0,0.0,0.0,1
14406,5,937,91881,982,19000000,982000000000.0,7,3034,13,1248,0,0,ICMP,4,85909,85909,0,0.0,0.0,0
17906,7,738,72194,763,229000000,763000000000.0,3,2053,24,2328,0,1,ICMP,1,2401,2401,0,0.0,0.0,1
20506,5,84551,4869657,276,252000000,276000000000.0,9,11471,8408,507944,303,1,TCP,3,6436981,147084102,0,0.0,0.0,0
24006,4,609,59361,626,918000000,626000000000.0,7,1264,25,2360,0,0,ICMP,4,135650540,135651030,2,2.0,4.0,1
27506,3,35485,37024051,112,921000000,112000000000.0,4,1931,9336,9780232,316,0,UDP,4,3539,3199,0,0.0,0.0,1
30006,5,59559,3456939,195,531000000,196000000000.0,5,11888,8552,501072,289,1,TCP,2,5139,1402,0,0.0,0.0,0
32506,4,103243,5996423,350,417000000,350000000000.0,7,12106,8912,519522,299,1,TCP,3,12020849,302947950,154,3714.0,3868.0,0
35006,2,7253,7560245,22,924000000,22000000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,1
37506,3,100033,104284067,322,846000000,322000000000.0,2,1931,8572,8977524,288,0,UDP,2,3826,1242,0,0.0,0.0,0
40006,4,853,83541,868,811000000,868000000000.0,5,3178,16,1536,0,1,ICMP,3,144085,144085,0,0.0,0.0,0
99996,2,7256,7560752,23,378000000,23378000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,1
102496,3,100086,104289612,323,374000000,323000000000.0,2,1931,8621,8983082,287,0,UDP,2,3826,1242,0,0.0,0.0,0
104996,4,856,83848,871,235000000,871000000000.0,5,3178,17,1684,0,1,ICMP,3,144085,144085,0,0.0,0.0,1
107496,5,937,91881,982,19000000,982000000000.0,7,3034,13,1248,0,0,ICMP,4,85909,85909,0,0.0,0.0,0
110996,7,738,72194,763,229000000,763000000000.0,3,2053,24,2328,0,1,ICMP,1,2401,2401,0,0.0,0.0,0
113496,5,84551,4869657,276,252000000,276000000000.0,9,11471,8408,507944,303,1,TCP,3,6436981,147084102,0,0.0,0.0,1
116996,4,609,59361,626,918000000,626000000000.0,7,1264,25,2360,0,0,ICMP,4,135650540,135651030,2,2.0,4.0,0
120496,3,35485,37024051,112,921000000,112000000000.0,4,1931,9336,9780232,316,0,UDP,4,3539,3199,0,0.0,0.0,1
122996,5,59559,3456939,195,531000000,196000000000.0,5,11888,8552,501072,289,1,TCP,2,5139,1402,0,0.0,0.0,1
125496,4,103243,5996423,350,417000000,350000000000.0,7,12106,8912,519522,299,1,TCP,3,12020849,302947950,154,3714.0,3868.0,1
127996,2,7253,7560245,22,924000000,22000000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,0
130496,3,100033,104284067,322,846000000,322000000000.0,2,1931,8572,8977524,288,0,UDP,2,3826,1242,0,0.0,0.0,1
132996,4,853,83541,868,811000000,868000000000.0,5,3178,16,1536,0,1,ICMP,3,144085,144085,0,0.0,0.0,0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,1.0,ICMP,1.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,4.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,UDP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,1.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
31191,3.0,999.0,97902.0,1043.0,266000000.0,1040000000000.0,9.0,4942.0,9.0,882.0,0.0,1.0,ICMP,2.0,37895.0,33482.0,0.0,0.0,0.0,1.0
29622,5.0,38.0,3724.0,39.0,936000000.0,39936000000.0,5.0,1065.0,29.0,2842.0,0.0,1.0,ICMP,1.0,4890.0,1312.0,0.0,0.0,0.0,0.0
30582,6.0,976.0,95648.0,1000.0,46000000.0,1000000000000.0,3.0,2063.0,30.0,2940.0,1.0,1.0,ICMP,1.0,135466045.0,2054.0,0.0,0.0,0.0,1.0
24930,5.0,579.0,56742.0,593.0,344000000.0,593000000000.0,11.0,2997.0,30.0,2940.0,1.0,1.0,ICMP,1.0,243675752.0,241598278.0,4876.0,4876.0,9752.0,0.0
3129,3.0,34445.0,36718370.0,72.0,724000000.0,72724000000.0,3.0,6846.0,13492.0,14382472.0,449.0,0.0,UDP,2.0,7764.0,1514.0,0.0,0.0,0.0,1.0
3609,3.0,104506.0,108895252.0,357.0,486000000.0,357000000000.0,3.0,7916.0,7155.0,7455510.0,238.0,0.0,UDP,2.0,5951.0,566379701.0,0.0,0.0,0.0,0.0
10839,6.0,70202.0,4071716.0,225.0,158000000.0,225000000000.0,3.0,4357.0,9187.0,532846.0,306.0,1.0,TCP,4.0,10614885.0,154810217.0,141.0,263.0,404.0,0.0
10959,2.0,184463.0,9961002.0,302.0,216000000.0,302000000000.0,5.0,4357.0,17792.0,960768.0,593.0,1.0,TCP,1.0,462699215.0,30842198.0,506.0,272.0,778.0,1.0
3489,6.0,87244.0,90908248.0,287.0,410000000.0,287000000000.0,2.0,7916.0,8223.0,8568366.0,274.0,0.0,UDP,3.0,143929965.0,276816961.0,0.0,0.0,0.0,0.0
29772,3.0,130751.0,135533598.0,770.0,122000000.0,770000000000.0,9.0,1857.0,29.0,2842.0,0.0,1.0,ICMP,1.0,5066.0,1312.0,0.0,0.0,0.0,0.0
819,3.0,26.0,2462.0,12.0,72000000.0,12000000000.0,3.0,890.0,9.0,882.0,0.0,1.0,ICMP,1.0,4131.0,1312.0,0.0,0.0,0.0,1.0
5143,4.0,38.0,3724.0,39.0,936000000.0,39936000000.0,5.0,1065.0,29.0,2842.0,0.0,1.0,ICMP,1.0,4890.0,1312.0,0.0,0.0,0.0,0.0
31624,6.0,976.0,95648.0,1000.0,46000000.0,1000000000000.0,3.0,2063.0,30.0,2940.0,1.0,1.0,ICMP,1.0,135466045.0,2054.0,0.0,0.0,0.0,1.0
42935,5.0,579.0,56742.0,593.0,344000000.0,593000000000.0,11.0,2997.0,30.0,2940.0,1.0,1.0,ICMP,1.0,243675752.0,241598278.0,4876.0,4876.0,9752.0,0.0
2488,3.0,34445.0,36718370.0,72.0,724000000.0,72724000000.0,3.0,6846.0,13492.0,14382472.0,449.0,0.0,UDP,2.0,7764.0,1514.0,0.0,0.0,0.0,1.0
11635,3.0,104506.0,108895252.0,357.0,486000000.0,357000000000.0,3.0,7916.0,7155.0,7455510.0,238.0,0.0,UDP,2.0,5951.0,566379701.0,0.0,0.0,0.0,0.0
6918,6.0,70202.0,4071716.0,225.0,158000000.0,225000000000.0,3.0,4357.0,9187.0,532846.0,306.0,1.0,TCP,4.0,10614885.0,154810217.0,141.0,263.0,404.0,1.0
29922,2.0,184463.0,9961002.0,302.0,216000000.0,302000000000.0,5.0,4357.0,17792.0,960768.0,593.0,1.0,TCP,1.0,462699215.0,30842198.0,506.0,272.0,778.0,0.0
31191,6.0,87244.0,90908248.0,287.0,410000000.0,287000000000.0,2.0,7916.0,8223.0,8568366.0,274.0,0.0,UDP,3.0,143929965.0,276816961.0,0.0,0.0,0.0,1.0
29622,3.0,130751.0,135533598.0,770.0,122000000.0,770000000000.0,9.0,1857.0,29.0,2842.0,0.0,1.0,ICMP,1.0,5066.0,1312.0,0.0,0.0,0.0,0.0
....,,,,,,,,,,,,,,,,,,,,
....,,,,,,,,,,,,,,,,,,,,
....,,,,,,,,,,,,,,,,,,,,
37991,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,1.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,3.0,4178.0,3590.0,0.0,0.0,0.0,1.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,1.0,ICMP,2.0,135528348.0,68474.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,ICMP,4.0,271463711.0,271450375.0,3.0,3.0,6.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,ICMP,3.0,135660627.0,342317347.0,1.0,4740.0,4741.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,0.0,UDP,2.0,3413.0,3665.0,0.0,0.0,0.0,1.0
3369,1.0,97838.0,104295308.0,217.0,144000000.0,217000000000.0,2.0,7916.0,13529.0,14421914.0,450.0,1.0,UDP,3.0,4178.0,3590.0,0.0,0.0,0.0,1.0
27287,5.0,635.0,62230.0,651.0,220000000.0,651000000000.0,3.0,948.0,29.0,2842.0,0.0,0.0,ICMP,2.0,135528348.0,68474.0,0.0,0.0,0.0,0.0
30732,3.0,272.0,26656.0,279.0,814000000.0,280000000000.0,9.0,2063.0,29.0,2842.0,0.0,0.0,ICMP,4.0,271463711.0,271450375.0,3.0,3.0,6.0,1.0
30681,7.0,472.0,46256.0,483.0,205000000.0,483000000000.0,11.0,4920.0,30.0,2940.0,1.0,0.0,ICMP,3.0,135660627.0,342317347.0,1.0,4740.0,4741.0,1.0
11395,4.0,76487.0,81535142.0,168.0,826000000.0,169000000000.0,8.0,1943.0,13464.0,14352624.0,448.0,1.0,UDP,2.0,3413.0,3665.0,0.0,0.0,0.0,0.0
29712,2.0,130692.0,135527816.0,710.0,135000000.0,710000000000.0,5.0,1849.0,29.0,2842.0,0.0,1.0,ICMP,4.0,135615050.0,271061714.0,1.0,1.0,2.0,0.0
10176,5.0,122890.0,128051380.0,393.0,457000000.0,393000000000.0,2.0,1931.0,9325.0,9716650.0,310.0,1.0,UDP,4.0,3539.0,3199.0,0.0,0.0,0.0,0.0
27437,1.0,130635.0,135522230.0,651.0,179000000.0,651000000000.0,3.0,960.0,29.0,2842.0,0.0,0.0,ICMP,1.0,135528998.0,65374.0,0.0,0.0,0.0,1.0
24750,3.0,55935.0,58284270.0,198.0,352000000.0,198000000000.0,5.0,2997.0,8352.0,8702784.0,278.0,1.0,ICMP,1.0,5247.0,1242.0,0.0,0.0,0.0,0.0
11725,3.0,103202.0,107536484.0,350.0,508000000.0,351000000000.0,3.0,1943.0,7597.0,7916074.0,253.0,1.0,UDP,3.0,3590.0,3842.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
99983,2.0,37776.0,41293060.0,719.0,952000000.0,719000000000.0,6.0,1931.0,29.0,2842.0,0.0,1.0,ICMP,2.0,135528348.0,68474.0,0.0,0.0,0.0,1.0
100000,3.0,90748.0,95838232.0,851.0,719000000.0,851000000000.0,7.0,3954.0,6541.0,5325006.0,217.0,1.0,UDP,2.0,90294747.0,90311305.0,979.0,979.0,1959.0,0.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,UDP,1,2668,856,0,0.0,0.0,0
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0,TCP,4,4425,3413,0,0.0,0.0,1
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1,UDP,2,231511,9897209,0,0.0,2.0,0
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,ICMP,3,135577081,135892103,175,503.0,3838.0,1
42935,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1,TCP,1,1269981973,990596183,20580,16577.0,20580.0,0
9477,3,936,91298,74,918000000,74918000000.0,2,4440,12883,13733278,429,0,UDP,4,4682,299707690,0,3838.0,3838.0,1
19062,2,1807,181640,87,897000000,17897000000.0,3,2364,10346,10780532,344,1,ICMP,2,37460973,38275761,2867,2867.0,5734.0,0
27142,4,3024,309900,117,564000000,117564000000.0,5,13231,13167,14501990,438,1,TCP,3,372563446,31228074,8097,474.0,8571.0,1
35212,6,4167,427820,156,723000000,156723000000.0,7,3024,30,2940,1,1,UDP,1,135021665,271081455,5,2388.0,2393.0,0
43282,1,8125,818750,220,820000000,220820000000.0,11,1143,10021,661386,334,1,ICMP,4,1992955,1852726,144,134.0,278.0,1
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,2.0,2668.0,856.0,0.0,0.0,0.0,1.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,TCP,3.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,ICMP,1.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,1.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
42095,3.0,41982.0,2771228.0,131.0,269000000.0,131000000000.0,11.0,13231.0,9532.0,629360.0,317.0,1.0,TCP,1.0,269900362.0,13076054.0,12273.0,781.0,13054.0,1.0
41073,1.0,75924.0,84863352.0,173.0,263000000.0,173000000000.0,5.0,3663.0,13508.0,14927320.0,450.0,1.0,TCP,3.0,120809260.0,5081552.0,7848.0,335.0,8183.0,0.0
31101,3.0,227.0,22246.0,232.0,744000000.0,233000000000.0,9.0,4942.0,29.0,2842.0,0.0,1.0,ICMP,3.0,133943601.0,271128859.0,1.0,1.0,2.0,0.0
31461,5.0,530.0,51940.0,542.0,854000000.0,543000000000.0,5.0,4942.0,29.0,2842.0,0.0,1.0,ICMP,1.0,271228095.0,269150124.0,0.0,0.0,0.0,1.0
42095,5.0,100826.0,113118348.0,231.0,386000000.0,231000000000.0,7.0,13231.0,13184.0,14499584.0,439.0,1.0,TCP,1.0,3816294.0,88819614.0,170.0,3923.0,4093.0,0.0
3429,3.0,54763.0,57063046.0,177.0,364000000.0,177000000000.0,5.0,7916.0,8932.0,9307144.0,297.0,0.0,UDP,4.0,5466.0,638026904.0,0.0,2790.0,2790.0,0.0
26897,6.0,45712.0,47631904.0,161.0,148000000.0,161000000000.0,4.0,948.0,9336.0,9728112.0,311.0,1.0,ICMP,1.0,4505.0,1242.0,0.0,0.0,0.0,1.0
31453,3.0,5172.0,299976.0,10.0,799000000.0,10799000000.0,9.0,10692.0,0.0,0.0,0.0,1.0,TCP,2.0,6620.0,7021928.0,0.0,0.0,0.0,0.0
25151,5.0,1805.0,1994074.0,4.0,70000000.0,4070000000.0,7.0,10852.0,0.0,0.0,0.0,1.0,TCP,3.0,167340770.0,47784176.0,171.0,3923.0,4094.0,1.0
2608,4.0,5472.0,5701824.0,16.0,906000000.0,16906000000.0,3.0,2375.0,0.0,0.0,0.0,0.0,UDP,2.0,3534.0,1332.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
33673,6.0,3982.0,4148122.0,179.0,816000000.0,179000000000.0,4.0,547.0,2041.0,1633168.0,361.0,1.0,TCP,4.0,2525.0,144375.0,0.0,0.0,0.0,1.0
19071,5.0,814.0,818072.0,7.0,818000000.0,707000000000.0,4.0,3298.0,0.0,0.0,0.0,1.0,UDP,3.0,1415.0,1455.0,0.0,0.0,0.0,0.0
18305,2.0,4310.0,444530.0,9.0,952000000.0,19520000000.0,2.0,3781.0,0.0,0.0,0.0,0.0,TCP,5.0,1177.0,1247.0,0.0,0.0,0.0,1.0
31996,3.0,4898.0,506774.0,146.0,737000000.0,146000000000.0,9.0,4433.0,0.0,0.0,0.0,1.0,TCP,1.0,1818.0,1888.0,0.0,0.0,0.0,0.0
14347,4.0,3180.0,324020.0,7.0,913000000.0,1913000000.0,2.0,1212.0,0.0,0.0,0.0,0.0,TCP,2.0,1104.0,1174.0,0.0,0.0,0.0,1.0
13002,5.0,639.0,64550.0,2.0,90000000.0,2090000000.0,2.0,1330.0,0.0,0.0,0.0,1.0,UDP,4.0,906.0,976.0,0.0,0.0,0.0,0.0
16077,3.0,3783.0,385948.0,7.0,957000000.0,1957000000.0,2.0,2105.0,0.0,0.0,0.0,0.0,UDP,1.0,1317.0,1387.0,0.0,0.0,0.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,ICMP,3.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,4.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
11275,4.0,22434.0,23914644.0,48.0,817000000.0,48817000000.0,6.0,1306.0,13474.0,14363284.0,449.0,0.0,UDP,1.0,3534.0,1172.0,0.0,0.0,0.0,0.0
9816,6.0,59950.0,63906700.0,133.0,328000000.0,133000000000.0,3.0,1109.0,13542.0,14435772.0,451.0,0.0,UDP,4.0,3320.0,3022.0,0.0,0.0,0.0,0.0
33093,6.0,17.0,1666.0,18.0,317000000.0,18317000000.0,5.0,2376.0,0.0,0.0,0.0,1.0,ICMP,2.0,135534886.0,134720168.0,1.0,1.0,2.0,0.0
11185,4.0,27305.0,29107130.0,60.0,778000000.0,60778000000.0,4.0,608.0,13438.0,14324908.0,447.0,0.0,UDP,3.0,56871847.0,3269.0,4804.0,0.0,4804.0,0.0
33093,7.0,17.0,1666.0,18.0,278000000.0,18278000000.0,5.0,2376.0,0.0,0.0,0.0,1.0,ICMP,3.0,135534886.0,134720168.0,1.0,1.0,2.0,0.0
