pktcount, bytecount, dur, flows, Protocol, tot_kbps, label
124257, 221480983, 750, 4, UDP, 1769.0, 1
91970, 77770892, 906, 7, UDP, 4641.0, 1
75882, 286430639, 991, 2, TCP, 0.0, 1
130910, 410130799, 991, 1, UDP, 3452.0, 1
113060, 378040104, 626, 5, TCP, 0.0, 1
62066, 192830814, 257, 9, UDP, 4200.0, 1
148566, 182670645, 950, 10, UDP, 4800.0, 1
147980, 410050794, 899, 9, UDP, 3255.0, 1
77025, 425650359, 107, 2, UDP, 1610.0, 1
131353, 84270344, 836, 5, TCP, 0.0, 1
134323, 347510572, 304, 5, UDP, 4674.0, 1
113420, 409090482, 807, 10, TCP, 0.0, 1
95351, 231700760, 283, 9, TCP, 0.0, 1
129808, 71200068, 496, 8, UDP, 4354.0, 1
103669, 235230709, 763, 9, TCP, 0.0, 1
144619, 156400030, 529, 6, UDP, 3900.0, 1
84772, 249230022, 638, 2, UDP, 1387.0, 1
82164, 149480651, 938, 5, UDP, 2505.0, 1
59859, 312760856, 184, 4, TCP, 0.0, 1
106920, 120050280, 875, 2, TCP, 0.0, 1
99223, 105771718, 220, 5, UDP, 0.0, 0 
36282, 38676612, 80, 2, UDP, 0.0, 0 
88764, 245465411, 230, 3, TCP, 0.1, 1 
189722, 34757694, 151, 4, TCP, 0.3, 0 
59789, 64223612, 210, 8, UDP, 0.0, 0 
86231, 513447121, 100, 2, UDP, 0.0, 0 
68271, 881927134, 181, 5, TCP, 0.2, 0 
49404, 149303909, 120, 4, UDP, 0.0, 0 
8248, 108088862, 250, 9, TCP, 0.3, 1 
46784, 47382571, 80, 3, TCP, 0.1, 1 
76619, 74096866, 154, 2, TCP, 0.1, 0 
59197, 159170946, 230, 6, UDP, 0.0, 0 
45524, 24867236, 290, 8, UDP, 0.0, 1 
58348, 91912225, 170, 6, TCP, 0.2, 0 
50772, 68309032, 240, 5, UDP, 0.0, 0 
44329, 529007045, 120, 5, TCP, 0.1, 0 
25615, 526105218, 200, 4, UDP, 0.0, 1 
98690, 226900554, 100, 5, UDP, 0.0, 0 
76352, 698224853, 216, 2, TCP, 0.2, 0 
68605, 650210980, 160, 9, UDP, 0.0, 0 
65586, 990262534, 191, 2, UDP, 0.0, 0 
61970, 370508873, 220, 8, TCP, 0.3, 1 
9823, 788147734, 150, 6, UDP, 0.0, 0 
46054, 48922305, 280, 7, TCP, 0.1, 1 
80450, 368809853, 118, 4, TCP, 0.1, 0 
17636, 177441174, 240, 6, UDP, 0.0, 0 
39662, 343226822, 140, 5, TCP, 0.3, 0 
98300, 8664588, 240, 9, UDP, 0.0, 0 
71211, 94028411, 140, 4, UDP, 0.1, 0 
69603, 879522846, 170, 7, UDP, 0.0, 1 
25456, 500357188, 186, 8, TCP, 0.2, 1 
85530, 394240716, 216, 3, UDP, 0.0, 0 
69368, 542247568, 270, 4, TCP, 0.1, 0 
79639, 535405657, 160, 6, TCP, 0.2, 0 
24701, 960899388, 130, 4, UDP, 0.0, 0 
42562, 867324319, 128, 8, TCP, 0.2, 0 
20342, 560801117, 271, 7, UDP, 0.1, 0 
4541, 335545666, 210, 9, UDP, 0.0, 1 
85430, 400481478, 210,4, TCP, 0.3, 0 
30964, 772738063, 300, 8, UDP, 0.0, 0 
32807, 784242113, 180, 2, UDP, 0.0, 1 
95139, 689744183, 270, 4, TCP, 0.1, 0 
28430, 921118563, 128, 6, TCP, 0.2, 1 
86645, 792443537, 190, 8, UDP, 0.1, 0 
23966, 431601820, 250, 9, UDP, 0.0, 0 
84759, 342203048, 170, 5, TCP, 0.3, 1 
62054, 855661672, 131, 5, TCP, 0.3, 0 
85381, 353543204, 200, 3, UDP, 0.1, 0 
11531, 198266263, 180, 7, UDP
781, 76538, 801, 5, ICMP, 2.0, 0
651, 63798, 668, 3, ICMP, 0.0, 0
881, 85922, 886, 5, ICMP, 2.0, 0
946, 92263, 986, 8, ICMP, 0.9, 0
475, 54764, 531, 4, ICMP, 1.6, 0
772, 73713, 852, 6, ICMP, 3.1, 0
432, 46949, 5788, 8, ICMP, 2.9, 0
654, 63272, 763, 5, ICMP, 2.1, 0
199, 22328, 229, 3, ICMP, 3.0, 0
479, 53186, 533, 6, ICMP, 0.2, 0
392, 46972, 841, 4, ICMP, 1.6, 0
718, 75004, 776, 4, ICMP, 2.2, 0
386, 43719, 428, 8, ICMP, 0.7, 0
653, 63971, 767, 5, ICMP, 0.5, 0
915, 87723, 957, 6, ICMP, 1.2, 0
77, 81887, 113, 9, ICMP, 2.7, 0
531, 59854, 625, 3, ICMP, 1.3, 0
541, 57488, 654, 3, ICMP, 0.1, 0
506, 56887, 578, 6, ICMP, 3.1, 0
846, 83093, 869, 7, ICMP, 0.2, 0
732, 74968, 762, 5, ICMP, 2.8, 0
406, 46593, 455, 6, ICMP, 1.9, 0
833, 86841, 875, 7, ICMP, 0.2, 0
928, 92021, 947, 4, ICMP, 0.1, 0
726, 76586, 796, 5, ICMP, 0.3, 0
674, 62956, 717, 3, ICMP, 2.9, 0
4, 81519, 29, 7, ICMP, 3.1, 0
207, 25179, 238, 6, ICMP, 0.0, 0
238, 28999, 266, 8, ICMP, 2.5, 0
520, 55335, 562, 9, ICMP, 1.1, 0
768, 78535, 796, 5, ICMP, 0.2, 0
788, 80840, 811, 4, ICMP, 2.3, 0
220, 26546, 250, 6, ICMP, 2.2, 0
988, 93260, 994, 9, ICMP, 0.7, 0
169, 21730, 198, 4, ICMP, 1.2, 0
764, 73258, 798, 6, ICMP, 3.0, 0
185, 20667, 214, 9, ICMP, 0.2, 0
209, 24461, 235, 5, ICMP, 1.6, 0
818, 87544, 859, 8, ICMP, 2.4, 0
795, 82608, 827, 6, ICMP, 0.3, 0
547, 56900, 582, 5, ICMP, 3.1, 0
933, 89656, 958, 8, ICMP, 3.1, 0
772, 73064, 804, 3, ICMP, 2.5, 0
556, 55443, 602, 4, ICMP, 0.9, 0
419, 47726, 459, 7, ICMP, 0.2, 0
725, 71577, 771, 6, ICMP, 1.7, 0
375, 41234, 436, 7, ICMP, 2.1, 0
459, 53317, 503, 8, ICMP, 0.6, 0
505, 56715, 563, 6, ICMP, 0.4, 0
729, 77797, 755, 6, ICMP, 1.7, 0
636, 60350, 685, 4, ICMP, 0.8, 0
504, 59373, 561, 5, ICMP, 0.0, 0
624, 64552, 677, 8, ICMP, 0.9, 0
765, 77840, 807, 9, ICMP, 1.2, 0
25, 84475, 61, 7, ICMP, 3.1, 0
88, 81888, 119, 3, ICMP, 0.7, 0
978, 92340, 990, 9, ICMP, 1.7, 0
903, 87107, 944, 7, ICMP, 0.2, 0
461, 54422, 511, 8, ICMP, 0.0, 0
957, 94820, 974, 8, ICMP, 2.2, 0
447, 50901, 494, 7, ICMP, 2.1, 0
733, 70721, 769, 4, ICMP, 3.2, 0
781, 76456, 819, 6, ICMP, 0.5, 0
193, 24637, 221, 8, ICMP, 2.5, 0
568, 54718, 635, 5, ICMP, 0.3, 0
857, 88613, 890, 4, ICMP, 1.3, 0
47, 83805, 91, 4, ICMP, 1.6, 0
481, 55433, 514, 4, ICMP, 2.3, 0
810, 81728, 848, 3, ICMP, 0.1, 0
427, 48876, 473, 4, ICMP, 0.5, 0
948, 91414, 983, 4, ICMP, 2.4, 0
343, 40252, 378, 6, ICMP, 2.3, 0
437, 45213, 477, 8, ICMP, 1.7, 0
223, 25982, 264, 5, ICMP, 0.2, 0
424, 48999, 475, 7, ICMP, 3.2, 0
610, 63233, 671, 8, ICMP, 0.3, 0
10, 81502, 42, 6, ICMP, 1.5, 0
344, 38882, 411, 4, ICMP, 0.9, 0
251, 28938, 272, 8, ICMP, 0.6, 0
212, 25722, 239, 4, ICMP, 2.4, 0
888, 88617, 912, 8, ICMP, 0.4, 0
271, 30478, 299, 3, ICMP, 0.7, 0
732, 74932, 766, 5, ICMP, 2.7, 0
512, 58498, 582, 9, ICMP, 2.6, 0
143, 20049, 174, 7, ICMP, 0.6, 0
815, 86799, 867, 9, ICMP, 1.2, 0
637, 66300, 681, 3, ICMP, 1.9, 0
719, 76737, 756, 9, ICMP, 2.3, 0
367, 41399, 426, 6, ICMP, 0.4, 0
741, 78216, 792, 3, ICMP, 1.4, 0
589, 55891, 639, 6, ICMP, 2.7, 0
919, 92673, 946, 8, ICMP, 0.1, 0
210, 23544, 235, 7, ICMP, 3.2, 0
105, 17443, 160, 3, ICMP, 0.3, 0
124, 19175, 161, 4, ICMP, 0.2, 0
445, 48979, 487, 8, ICMP, 3.1, 0
897, 89781, 923, 6, ICMP, 0.5, 0
894, 87190, 931, 7, ICMP, 0.2, 0
783, 78278, 818, 4, ICMP, 1.4, 0
125, 20610, 160, 6, ICMP, 3.0, 0
868, 83983, 899, 4, ICMP, 2.8, 0
914, 95076, 962, 7, ICMP, 1.0, 0
232, 27058, 248, 7, ICMP, 1.5, 0
231, 28581, 261, 8, ICMP, 3.1, 0
591, 60974, 647, 6, ICMP, 0.0, 0
499, 55723, 557, 6, ICMP, 1.6, 0
209, 24825, 241, 6, ICMP, 0.1, 0
482, 56563, 519, 9, ICMP, 2.3, 0
678, 64286, 718, 7, ICMP, 0.9, 0
407, 43517, 477, 4, ICMP, 2.9, 0
271, 28221, 306, 5, ICMP, 0.9, 0
767, 78919, 815, 8, ICMP, 2.9, 0
568, 59198, 605, 3, ICMP, 0.7, 0
836, 86984, 878, 4, ICMP, 0.8, 0
526, 53850, 585, 6, ICMP, 2.3, 0
676, 65845, 721, 9, ICMP, 1.7, 0
409, 43330, 459, 4, ICMP, 0.1, 0
810, 83875, 849, 9, ICMP, 0.7, 0
913, 92774, 953, 8, ICMP, 1.0, 0
779, 83330, 829, 6, ICMP, 0.4, 0
238, 28536, 263, 7, ICMP, 0.0, 0
174, 24060, 213, 3, ICMP, 1.7, 0
59, 7201, 61, 9, ICMP, 0.2, 0
59, 4407, 61, 5, ICMP, 3.4, 0
59, 2200, 61, 9, ICMP, 0.8, 0
59, 4257, 61, 5, ICMP, 0.0, 0
59, 5661, 61, 9, ICMP, 1.2, 0
59, 9663, 61, 5, ICMP, 6.4, 0
59, 7406, 61, 9, ICMP, 0.4, 0
59, 5451, 61, 5, ICMP, 2.9, 0
59, 4954, 61, 9, ICMP, 0.0, 0
59, 4439, 61, 5, ICMP, 4.1, 0
59, 7212, 61, 9, ICMP, 0.3, 0
59, 7273, 61, 5, ICMP, 0.7, 0
59, 5877, 61, 9, ICMP, 2.1, 0
59, 5250, 61, 5, ICMP, 5.2, 0
59, 8424, 61, 9, ICMP, 0.2, 0
59, 4376, 61, 5, ICMP, 3.5, 0
59, 5885, 61, 9, ICMP, 0.8, 0
59, 9943, 61, 5, ICMP, 0.9, 0
59, 8444, 61, 9, ICMP, 1.2, 0
59, 7236, 61, 5, ICMP, 6.7, 0
59, 7476, 61, 9, ICMP, 0.4, 0
59, 4426, 61, 5, ICMP, 2.6, 0
59, 6044, 61, 9, ICMP, 0.0, 0
59, 4139, 61, 5, ICMP, 4.3, 0
59, 9328, 61, 9, ICMP, 0.3, 0
59, 5941, 61, 5, ICMP, 0.5, 0
59, 8534, 61, 9, ICMP, 2.1, 0
59, 4321, 61, 5, ICMP, 5.5, 0
59, 9574, 61, 9, ICMP, 0.2, 0
59, 5333, 61, 5, ICMP, 3.7, 0
59, 4007, 61, 9, ICMP, 0.8, 0
59, 6277, 61, 5, ICMP, 0.1, 0
59, 9127, 61, 9, ICMP, 1.6, 0
59, 6651, 61, 5, ICMP, 6.9, 0
59, 5056, 61, 9, ICMP, 0.4, 0
59, 8011, 61, 5, ICMP, 2.3, 0
59, 7843, 61, 9, ICMP, 0.0, 0
59, 4093, 61, 5, ICMP, 4.5, 0
59, 4042, 61, 9, ICMP, 0.3, 0
59, 6093, 61, 5, ICMP, 0.3, 0
59, 6462, 61, 9, ICMP, 2.5, 0
59, 7183, 61, 5, ICMP, 5.8, 0
59, 8191, 61, 9, ICMP, 0.2, 0
59, 5354, 61, 5, ICMP, 3.9, 0
59, 8320, 61, 9, ICMP, 0.8, 0
59, 9187, 61, 5, ICMP, 0.2, 0
59, 4393, 61, 9, ICMP, 1.3, 0
59, 9578, 61, 5, ICMP, 7.1, 0
59, 5810, 61, 9, ICMP, 0.4, 0
59, 9559, 61, 5, ICMP, 2.5, 0
59, 9166, 61, 9, ICMP, 0.0, 0
59, 9060, 61, 5, ICMP, 4.7, 0
59, 6953, 61, 9, ICMP, 0.3, 0
59, 6182, 61, 5, ICMP, 0.5, 0
59, 4002, 61, 9, ICMP, 2.3, 0
59, 5205, 61, 5, ICMP, 6.1, 0
59, 9282, 61, 9, ICMP, 0.2, 0
59, 8159, 61, 5, ICMP, 3.1, 0
59, 4477, 61, 9, ICMP, 0.8, 0
59, 5184, 61, 5, ICMP, 0.3, 0
59, 4602, 61, 9, ICMP, 1.4, 0
59, 6876, 61, 5, ICMP, 7.3, 0
59, 5394, 61, 9, ICMP, 0.4, 0
59, 5441, 61, 5, ICMP, 2.2, 0
59, 8680, 61, 9, ICMP, 0.0, 0
59, 4977, 61, 5, ICMP, 4.9, 0
59, 7504, 61, 9, ICMP, 0.3, 0
59, 5433, 61, 5, ICMP, 0.6, 0
59, 4429, 61, 9, ICMP, 2.4, 0
59, 5674, 61, 5, ICMP, 6.4, 0
59, 9723, 61, 9, ICMP, 0.2, 0
59, 5574, 61, 5, ICMP, 3.4, 0
59, 9359, 61, 9, ICMP, 0.8, 0
59, 4973, 61, 5, ICMP, 0.4, 0
59, 7205, 61, 9, ICMP, 1.5, 0
59, 4430, 61, 5, ICMP, 7.5, 0
59, 8414, 61, 9, ICMP, 0.4, 0
59, 6212, 61, 5, ICMP, 2.4, 0
59, 5192, 61, 9, ICMP, 0.0, 0
59, 8961, 61, 5, ICMP, 5.0, 0
59, 7951, 61, 9, ICMP, 0.3, 0
59, 8621, 61, 5, ICMP, 0.7, 0
59, 6466, 61, 9, ICMP, 2.6, 0
59, 9390, 61, 5, ICMP, 6.7, 0
59, 6057, 61, 9, ICMP, 0.2, 0
59, 4494, 61, 5, ICMP, 3.6, 0
59, 4587, 61, 9, ICMP, 0.8, 0
59, 9740, 61, 5, ICMP, 0.5, 0
59, 7570, 61, 9, ICMP, 1.6, 0
59, 5480, 61, 5, ICMP, 7.8, 0
59, 5864, 61, 9, ICMP, 0.4, 0
59, 5403, 61, 5, ICMP, 2.1, 0
59, 7120, 61, 9, ICMP, 0.0, 0
59, 6241, 61, 5, ICMP, 5.2, 0
59, 4759, 61, 9, ICMP, 0.3, 0
59, 6441, 61, 5, ICMP, 0.4, 0
59, 8011, 61, 9, ICMP, 2.5, 0
59, 5739, 61, 5, ICMP, 7.0, 0
59, 6709, 61, 9, ICMP, 0.2, 0
59, 5176, 61, 5, ICMP, 3.8, 0
59, 5773, 61, 9, ICMP, 0.8, 0
59, 6544, 61, 5, ICMP, 0.2, 0
59, 5888, 61, 9, ICMP, 1.7, 0
59, 8954, 61, 5, ICMP, 8.1, 0
59, 5147, 61, 9, ICMP, 0.4, 0
59, 5668, 61, 5, ICMP, 2.0, 0
84384, 4894272, 287, 5, TCP, 498.0, 1
36689, 6592116, 995, 8, UDP, 6303.0, 0
144837, 7450340, 884, 5, TCP, 7006.0, 1
63264, 7094985, 236, 9, TCP, 8368.0, 0
106259, 4773530, 406, 5, UDP, 7224.0, 1
94922, 3975948, 673, 9, TCP, 9752.0, 1
34353, 7144461, 963, 3, TCP, 4925.0, 0
99342, 1468492, 209, 4, UDP, 5623.0, 1
128279, 2997358, 587, 5, UDP, 5085.0, 1
44664, 6070908, 204, 8, TCP, 9332.0, 0
122302, 11170792, 64, 6, UDP, 8950.0, 1
30165, 8575004, 989, 3, TCP, 3580.0, 1
44920, 12636292, 85, 3, UDP, 8806.0, 0
83919, 850039, 648, 8, TCP, 5477.0, 1
115847, 2208022, 473, 5, UDP, 6099.0, 1
48265, 2637275, 68, 9, TCP, 8297.0, 0
78466, 9448509, 209, 7, TCP, 8508.0, 0
96622, 6367711, 279, 6, TCP, 5874.0, 1
116550, 9652102, 382, 3, UDP, 7264.0, 0
109781, 10762280, 551, 5, UDP, 7881.0, 0
34202, 8355345, 541, 7, UDP, 8877.0, 1
56191, 5199296, 976, 4, TCP, 6636.0, 0
29747, 3460740, 167, 6, UDP, 8273.0, 1
47219, 3442868, 495, 4, TCP, 3649.0, 0
127299, 11216420, 496, 8, UDP, 9921.0, 1
38523, 9517312, 176, 4, UDP, 5912.0, 0
77133, 6422702, 908, 4, UDP, 6468.0, 1
25649, 5693470, 901, 5, TCP, 9723.0, 1
42811, 11247238, 676, 8, UDP, 9165.0, 1
83140, 6996002, 187, 4, UDP, 3647.0, 0
28044, 4806092, 845, 9, TCP, 8807.0, 0
30749, 11367555, 158, 6, TCP, 4157.0, 1
98284, 9318965, 508, 6, UDP, 7240.0, 0
69535, 2860870, 290, 4, UDP, 5863.0, 1
811, 5906371, 155, 7, TCP, 3365.0, 0
80335, 14135779, 211, 3, UDP, 3416.0, 0
16463, 14403625, 112, 3, TCP, 6743.0, 1
84839, 1084476, 614, 6, UDP, 9836.0, 0
26628, 11896956, 233, 9, UDP, 4983.0, 0
31509, 4705153, 886, 8, TCP, 5675.0, 1
43965, 14193571, 694, 6, UDP, 4232.0, 0
65547, 12127684, 392, 7, TCP, 4266.0, 1
85400, 6209358, 78, 9, UDP, 4001.0, 0
129779, 8892055, 223, 4, TCP, 5644.0, 1
88250, 7203626, 755, 5, TCP, 4986.0, 0
33000, 171336, 886, 9, UDP, 5353.0, 1
44118, 14230377, 492, 3, UDP, 8398.0, 0
119938, 14165084, 545, 4, UDP, 4296.0, 0
44299, 13116788, 700, 8, UDP, 5423.0, 1
25655, 7664417, 131, 4, TCP, 4627.0, 1
107239, 14588181, 158, 4, TCP, 7777.0, 0
73152, 3133932, 474, 4, UDP, 9027.0, 1
88871, 5371114, 98, 9, TCP, 6638.0, 0
78622, 5412991, 711, 9, UDP, 7313.0, 1
106718, 113761388, 236, 4, UDP, 6438.0, 0
105229, 11026316, 853, 4, UDP, 9380.0, 1
66020, 6181787, 616, 9, UDP, 9218.0, 0
100511, 7140800, 819, 3, UDP, 4635.0, 1
2174, 9609549, 651, 5, TCP, 6983.0, 0
110838, 6800316, 129, 6, UDP, 6698.0, 1
57845, 8474621, 617, 9, UDP, 9115.0, 0
114862, 11465159, 469, 4, UDP, 8593.0, 1
71979, 2465820, 252, 6, UDP, 6725.0, 0
40108, 11372971, 505, 8, TCP, 6201.0, 0
57930, 14621916, 685, 3, TCP, 7005.0, 1
54022, 10707909, 812, 4, UDP, 3622.0, 1
87736, 11392763, 554, 9, UDP, 5374.0, 0
102113, 10206867, 987, 5, UDP, 9129.0, 0
75168, 8246406, 790, 6, TCP, 4215.0, 1
97995, 9560584, 246, 9, UDP, 9480.0, 0
59513, 7348119, 192, 5, UDP, 6025.0, 0
22385, 7635035, 150, 6, TCP, 5362.0, 0
34445, 36718370, 72, 3, UDP, 0.0, 0 
49846, 53135836, 110, 3, UDP, 0.0, 0 
83763, 46030303, 82, 5, UDP, 0.67, 0 
43466, 80310764, 57, 4, TCP, 0.34, 1 
30298, 26037892, 10, 3, TCP, 0.55, 1 
11006, 25052943, 48, 6, TCP, 0.01, 0 
32360, 13597881, 68, 1, UDP, 0.98, 1 
19858, 36518288, 90, 5, UDP, 0.81, 0 
73375, 29399443, 81, 2, UDP, 0.11, 0 
79578, 27462642, 72, 6, TCP, 0.43, 1 
35965, 84796714, 46, 1, UDP, 0.43, 0 
45370, 29715972, 24, 5, TCP, 0.11, 0 
12936, 31388640, 0, 2, TCP, 0.11, 0 
92062, 74467961, 83, 1, UDP, 0.01, 0 
81445, 50203032, 8, 5, UDP, 0.45, 0 
95899, 99332525, 7, 1, TCP, 0.66, 0 
88981, 60288877, 67, 4, UDP, 0.15, 0 
95403, 45945342, 89, 3, TCP, 0.83, 0 
76468, 33133761, 21, 6, UDP, 0.94, 0 
78734, 63308403, 109, 6, TCP, 0.84, 0 
20766, 96001159, 56, 6, TCP, 0.02, 1 
27131, 25442302, 14, 5, TCP, 0.08, 1 
58209, 46582509, 11, 3, UDP, 0.89, 0 
44407, 91489006, 40, 1, UDP, 0.81, 0 
46572, 60542568, 59, 4, UDP, 0.43, 1 
31338, 8746632, 91, 2, TCP, 0.44, 1 
43033, 20459945, 59, 1, UDP, 0.19, 0 
23386, 28311452, 80, 1, UDP, 0.42, 0
82066, 91064465, 3, 4, UDP, 0.18, 0
30489, 31007678, 16, 5, UDP, 0.93, 0 
97930, 62382776, 71, 6, UDP, 0.27, 0 
89613, 79368099, 32, 6, TCP, 0.35, 1 
24211, 20209953, 39, 1, UDP, 0.38, 1 
98165, 83417010, 77, 1, UDP, 0.77, 0 
41935, 46200056, 0, 2, UDP, 0.15, 1
85281, 78361259, 30, 5, TCP, 0.95, 1 
85838, 44162567, 28, 4, UDP, 0.34, 0 
80904, 74918226, 29, 3, UDP, 0.66, 0 
11063, 46700627, 11, 1, UDP, 0.99, 0 
81744, 43528205, 105, 4, TCP, 0.95, 1 
92346, 99515045, 39, 2, TCP, 0.53, 0 
36309, 83520600, 26, 2, TCP, 0.73, 1 
67958, 12338645, 63, 4, TCP, 0.32, 1 
85399, 73663949, 82, 3, UDP, 0.77, 0 
22295, 19976229, 12, 3, UDP, 0.95, 1 
61975, 97599646, 23, 5, UDP, 0.09, 0 
42767, 91986577, 44, 4, TCP, 0.12, 0 
21840, 27954692, 81, 6, TCP, 0.94, 0 
74686, 41949241, 42, 5, TCP, 0.04, 0 
72185, 54638008, 0, 1, UDP, 0.87, 0 
82967, 83604077, 95, 5, UDP, 0.63, 0 
89433, 19912906, 32, 5, UDP, 0.02, 0 
94815, 20140890, 48, 4, TCP, 0.28, 0 
59594, 29742297, 60, 6, UDP, 0.87, 1 
90733, 99400408, 110, 5, UDP, 0.98, 0 
18123, 65087166, 56, 5, UDP, 0.29, 0 
72271, 28951284, 74, 6, TCP, 0.01, 0 
16881, 88886311, 24, 2, TCP, 0.26, 0 
45322, 53149760, 106, 3, TCP, 0.13, 1 
87367, 43912181, 68, 6, UDP, 0.65, 0 
95398, 17268058, 102, 3, UDP, 0.17, 0 
25873, 44660706, 19, 4, UDP, 0.83, 1 
79273, 35386098, 73, 4, TCP, 0.98, 0 
48793, 85943600, 86, 6, UDP, 0.66, 1 
3606, 73130560, 43, 4, UDP, 0.11, 0 
51790, 89974726, 98, 3, UDP, 0.76, 0 
20502, 11338313, 42, 6, TCP, 0.27, 0 
72818, 22346686, 49, 6, UDP, 0.26, 1 
39559, 95844127, 0, 5, UDP, 0.15, 0 
76735, 39291000, 82, 3, UDP, 0.66, 1 
8802, 42416607, 91, 5, TCP, 0.41, 1 
22325, 52268260, 83, 2, TCP, 0.91, 0 
25601, 92941017, 69, 3, TCP, 0.14, 0 
76960, 66834479, 20, 3, TCP, 0.36, 1 
71311, 33944235, 23, 6, UDP, 0.23, 0 
58515, 92509739, 28, 2, UDP, 0.96, 0 
19540, 59619755, 16, 6, UDP, 0.35, 0 
58533, 85638183, 44, 2, UDP, 0.27, 0 
95264, 68832393, 79, 4, UDP, 0.55, 0 
84814, 14519496, 15, 3, TCP, 0.92, 0 
18614, 89025452, 31, 6, UDP, 0.56, 1 
78270, 50570372, 36, 1, TCP, 0.87, 1 
58699, 6033454, 57, 6, UDP, 0.34, 0 
60334, 6761454, 109, 1, UDP, 0.01, 1 
3625, 66875985, 39, 5, TCP, 0.12, 0 
87578, 27360429, 0, 5, TCP, 0.09, 0 
60819, 63636462, 59, 5, TCP, 0.64, 1 
86824, 99831220, 24, 4, UDP, 0.59, 0 
98788, 83593313, 103, 6, UDP, 0.72, 0 
24720, 6358175, 69, 6, TCP, 0.89, 0 
86161, 43936799, 80, 3, TCP, 0.20, 1 
5232, 86134720, 17, 2, UDP, 0.77, 0 
25208, 22888234, 13, 2, UDP, 0.67, 0 
88918, 31891590, 57, 6, UDP, 0.66, 0 
28822, 96762623, 102, 5, TCP, 0.50, 0 
99001, 40148490, 100, 5, UDP, 0.53, 0 
99355, 19205010, 28, 6, UDP, 0.45, 1 
94939, 74651828, 72, 1, UDP, 0.35, 1 
68739, 94926214, 113, 1, TCP, 0.29, 0 
14036, 87999400, 108, 6, UDP, 0.99, 0 
7090, 61935735, 16, 3, UDP, 0.40, 0 
73536, 96212538, 59, 4, UDP, 0.56, 1 
86118, 28482473, 34, 1, TCP, 0.60, 1 
59861, 49592904, 58, 2, UDP, 0.44, 0 
95455, 58700478, 34, 5, UDP, 0.55, 0 
84763, 5271345, 94, 5, UDP, 0.16, 1 
12702, 80190255, 87, 2, TCP, 0.99, 0 
58002, 10233064, 70, 3, UDP, 0.23, 0 
7720, 3788526, 16, 4, UDP, 0.20, 0 
66944, 68946039, 20, 1, TCP, 0.90, 1 
73119, 69286161, 26, 6, TCP, 0.29, 0 
84446, 76232296, 70, 5, UDP, 0.65, 1 
7106, 68362285, 79, 6, UDP, 0.50, 0 
63800, 50957929, 23, 4, UDP, 0.12, 0 
56927, 38169423, 36, 2, TCP, 0.77, 1 
90167, 97939545, 69, 3, TCP, 0.34, 1 
31362, 56242446, 40, 3, UDP, 0.83, 0
15897, 9003446, 66, 10, TCP, 12156.0, 0
44882, 8493745, 108, 32, TCP, 3788.0, 0
67741, 5305245, 134, 1, TCP, 254.0, 1
77627, 7901510, 384, 1, TCP, 981.0, 0
73903, 7988847, 34, 6, TCP, 88735.0, 0
