pktcount, bytecount, dur, flows, Protocol, tot_kbps, label
8241, 8292615, 878, 8, ICMP, 0.0, 0 
9337, 14707729, 982, 8, UDP, 4938.0, 0 
10687, 12189763, 337, 9, UDP, 9864.0, 0 
9968, 6819890, 874, 9, ICMP, 0.0, 0 
377, 5149571, 673, 5, UDP, 8455.0, 0 
7667, 12522439, 451, 9, ICMP, 0.0, 0 
5945, 2301542, 403, 9, ICMP, 0.0, 0 
2363, 13875003, 922, 6, UDP, 8793.0, 1 
10446, 11677649, 846, 6, ICMP, 0.0, 0 
6845, 2846396, 513, 6, UDP, 7553.0, 1 
11291, 189621, 830, 6, UDP, 5651.0, 0 
6298, 11939093, 762, 7, UDP, 6146.0, 0 
10588, 10736830, 739, 6, ICMP, 0.0, 0 
3928, 6647374, 623, 5, ICMP, 0.0, 0 
4359, 7750842, 775, 2, ICMP, 0.0, 0 
277, 10709392, 278, 7, UDP, 5524.0, 0 
2230, 65987, 943, 8, UDP, 9953.0, 0 
8323, 6004803, 560, 7, ICMP, 0.0, 0 
10480, 15274836, 811, 3, UDP, 4925.0, 1 
2224, 8646791, 743, 4, ICMP, 0.0, 0 
7478, 8150462, 711, 5, UDP, 4697.0, 0 
4847, 8094147, 772, 7, UDP, 9203.0, 0 
8853, 15998950, 470, 4, UDP, 8372.0, 0 
7194, 7261603, 990, 8, ICMP, 0.0, 0 
8561, 1073839, 534, 3, UDP, 8062.0, 0 
2208, 2650650, 999, 9, ICMP, 0.0, 0 
1781, 7704365, 343, 3, UDP, 8561.0, 0 
11680, 13191714, 490, 4, ICMP, 0.0, 0 
8544, 5025636, 216, 3, ICMP, 0.0, 0 
10978, 11364516, 880, 9, UDP, 9794.0, 1 
8858, 5918206, 808, 8, UDP, 4608.0, 1 
11718, 12906815, 894, 7, ICMP, 0.0, 0 
8017, 8164201, 995, 6, ICMP, 0.0, 0 
6335, 15215556, 334, 9, ICMP, 0.0, 0 
11007, 4091850, 955, 6, UDP, 5607.0, 1 
9685, 3051161, 366, 9, UDP, 5341.0, 0 
2218, 14642052, 282, 5, ICMP, 0.0, 0 
8026, 7979094, 111, 4, ICMP, 0.0, 0 
8359, 2410701, 176, 6, ICMP, 0.0, 0 
4192, 14115820, 532, 5, UDP, 7543.0, 0 
3306, 9164131, 782, 8, ICMP, 0.0, 0 
11067, 5138019, 388, 8, UDP, 4633.0, 0 
9261, 1707945, 631, 6, ICMP, 0.0, 0 
11185, 6384753, 497, 6, UDP, 8024.0, 1 
6095, 10856613, 578, 7, ICMP, 0.0, 0 
5091, 5694257, 441, 8, ICMP, 0.0, 0 
3718, 6853481, 709, 6, UDP, 5124.0, 1 
622, 634254, 128, 6, ICMP, 0.0, 0 
9568, 828090, 723, 7, UDP, 8444.0, 0 
4419, 5288118, 836, 4, UDP, 7577.0, 0 
8271, 7595308, 101, 6, UDP, 9247.0, 0 
10224, 14886818, 156, 4, UDP, 4643.0, 1 
10281, 16351104, 807, 7, UDP, 8004.0, 0 
3172, 7537333, 396, 9, UDP, 5818.0, 1 
1163, 10696875, 194, 9, ICMP, 0.0, 0 
4233, 9084477, 170, 4, ICMP, 0.0, 0 
10003, 2337485, 306, 4, ICMP, 0.0, 0 
9150, 4187, 537, 7, ICMP, 0.0, 0 
11434, 11667164, 194, 5, ICMP, 0.0, 0 
4313, 6090661, 599, 5, UDP, 5520.0, 0 
3175, 15280876, 213, 6, ICMP, 0.0, 0 
3765, 7391473, 480, 8, UDP, 7749.0, 0 
486, 11852048, 731, 3, ICMP, 0.0, 0 
2517, 6781654, 94, 8, UDP, 6325.0, 0 
929, 8987722, 367, 8, UDP, 4608.0, 0 
9619, 7982009, 893, 5, ICMP, 0.0, 0 
5077, 1906891, 676, 3, ICMP, 0.0, 0 
111993, 6091148, 739, 4, ICMP, 0.0, 0 
10004, 10303153, 951, 2, UDP, 5131.0, 0 
4740, 14719240, 227, 4, ICMP, 0.0, 0 
7122, 4517706, 761, 2, ICMP, 0.0, 0 
7020, 8360140, 845, 4, UDP, 7582.0, 1 
1577, 8562220, 790, 8, ICMP, 0.0, 0 
554, 3609667, 518, 9, UDP, 8359.0, 0 
9567, 12137577, 512, 2, ICMP, 0.0, 0 
10931, 4007726, 257, 2, ICMP, 0.0, 0
15719, 16379198, 50, 6, UDP, 0.0, 1
54101, 374250937, 199, 4, TCP, 0.0, 0
21230, 49564429, 331, 1, TCP, 0.0, 0
72165, 32105147, 275, 3, UDP, 0.0, 1
31433, 101469962, 437, 4, TCP, 0.0, 1
113144, 159099460, 446, 2, UDP, 0.0, 0
118117, 59628055, 15, 4, TCP, 0.0, 0
114836, 86889187, 493, 6, UDP, 0.0, 0
118636, 172506404, 83, 5, UDP, 0.0, 1
54078, 151147538, 397, 2, UDP, 0.0, 1
32671, 130440777, 403, 6, UDP, 0.0, 0
63313, 190434680, 162, 4, TCP, 0.0, 1
122576, 158880474, 95, 6, UDP, 0.0, 0
62685, 145808526, 485, 4, TCP, 0.0, 0
55707, 455137690, 120, 1, UDP, 0.0, 0
11135, 122831650, 350, 0, UDP, 0.0, 1
128625, 146459171, 376, 3, TCP, 0.0, 0
121447, 59099562, 475, 4, UDP, 0.0, 0
59884, 114797595, 80, 6, UDP, 0.0, 1
89702, 51545820, 310, 0, TCP, 0.0, 1
73988, 151271328, 334, 5, TCP, 0.0, 1
117760, 517839582, 25, 6, UDP, 0.0, 1
14954, 84761607, 413, 3, TCP, 0.0, 0
44375, 204912183, 133, 3, UDP, 0.0, 0
112804, 172266656, 206, 2, TCP, 0.0, 0
63599, 202251605, 402, 1, UDP, 0.0, 0
55651, 66383518, 45, 6, TCP, 0.0, 1
45234, 246143362, 429, 3, UDP, 0.0, 0
43228, 214070599, 229, 4, TCP, 0.0, 1
68400, 77395053, 385, 5, UDP, 0.0, 0
121783, 190373593, 332, 2, UDP, 0.0, 0
39060, 193849853, 243, 0, UDP, 0.0, 1
26519, 6872151, 498, 4, UDP, 0.0, 1
84528, 113256207, 167, 0, UDP, 0.0, 0
53360, 126714094, 24, 4, TCP, 0.0, 1
67090, 116467537, 425, 1, UDP, 0.0, 0
110389, 66028442, 448, 0, UDP, 0.0, 1
9878, 101558901, 478, 4, TCP, 0.0, 0
3922, 223362376, 338, 0, TCP, 0.0, 0
53832, 224312325, 298, 3, UDP, 0.0, 1
29461, 1660262, 315, 4, TCP, 0.0, 1
15077, 177572037, 73, 1, UDP, 0.0, 0
55692, 147218919, 389, 5, TCP, 0.0, 1
22772, 84802784, 274, 6, TCP, 0.0, 0
309, 241464776, 182, 5, UDP, 0.0, 1
141185, 158907660, 98, 5, UDP, 0.0, 1
118351, 17360628, 404, 5, TCP, 0.0, 0
37736, 217251714, 297, 6, UDP, 0.0, 0
10603, 221797138, 471, 0, UDP, 0.0, 0
56275, 135258223, 120, 6, TCP, 0.0, 1
87256, 157891791, 241, 1, TCP, 0.0, 1
147824, 122254668, 30, 0, UDP, 0.0, 0
9965, 114699651, 424, 0, TCP, 0.0, 1
138627, 155338220, 447, 3, UDP, 0.0, 0
61687, 156548718, 78, 4, UDP, 0.0, 0
50366, 209531862, 372, 4, UDP, 0.0, 0
24121, 15376225, 274, 5, TCP, 0.0, 0
31788, 170881094, 286, 3, TCP, 0.0, 0
147755, 105978848, 432, 3, TCP, 0.0, 1
20527, 214106400, 225, 1, UDP, 0.0, 0
50752, 172436569, 226, 5, TCP, 0.0, 1
106240, 125061134, 175, 2, UDP, 0.0, 0
98641, 178514754, 486, 0, UDP, 0.0, 1
88140, 234664164, 497, 0, UDP, 0.0, 1
26982, 103502639, 169, 0, TCP, 0.0, 1
111699, 126828929, 452, 6, UDP, 0.0, 0
90348, 217912646, 117, 0, UDP, 0.0, 0
101260, 242122545, 186, 0, TCP, 0.0, 1
50412, 121681228, 90, 3, UDP, 0.0, 1
6494, 224615455, 107, 4, UDP, 0.0, 1
18941, 204022451, 443, 5, UDP, 0.0, 0
128369, 118414920, 116, 3, TCP, 0.0, 0
7034, 7564856, 459, 5, UDP, 0.0, 1
45736, 80832056, 200, 2, TCP, 0.0, 1
34472, 220842132, 113, 0, UDP, 0.0, 0
118899, 106029733, 93, 4, UDP, 0.0, 0
903, 105834147, 346, 6, TCP, 0.0, 0
49920, 145378477, 142, 4, TCP, 0.0, 0
124882, 196654352, 255, 5, UDP, 0.0, 0
96658, 243611776, 398, 4, UDP, 0.0, 0
127264, 192131318, 248, 0, TCP, 0.0, 0
57356, 181580961, 281, 3, UDP, 0.0, 1
75861, 482996994, 391, 4, TCP, 0.0, 1
18384, 151878666, 411, 0, UDP, 0.0, 0
93505, 145939150, 134, 0, TCP, 0.0, 1
73925, 190972471, 189, 6, UDP, 0.0, 1
38027, 54048388, 247, 4, TCP, 0.0, 1
139963, 78409605, 192, 2, UDP, 0.0, 1
7291, 151704930, 143, 0, TCP, 0.0, 0
47639, 104093487, 12, 0, UDP, 0.0, 1
39380, 3798020, 178, 5, TCP, 0.0, 0
81064, 107920925, 15, 5, UDP, 0.0, 0
27883, 194477462, 104, 2, UDP, 0.0, 0
99570, 12431500, 31, 3, UDP, 0.0, 1
136556, 81909416, 289, 3, TCP, 0.0, 0
63123, 166208906, 479, 0, TCP, 0.0, 0
6445, 43432590, 312, 6, UDP, 0.0, 0
37873, 122204402, 439, 1, UDP, 0.0, 0
1542, 97643966, 81, 0, UDP, 0.0, 1
113237, 98459890, 106, 2, TCP, 0.0, 1
41086, 62589067, 287, 5, TCP, 0.0, 0
5900, 94906419, 492, 5, TCP, 0.0, 1
75231, 189909944, 162, 6, TCP, 0.0, 0
110576, 193226417, 390, 4, TCP, 0.0, 1
8996, 171405669, 55, 2, UDP, 0.0, 0
33387, 14308650, 59, 0, UDP, 0.0, 0
56383, 84701946, 449, 6, TCP, 0.0, 0
106777, 83182128, 212, 3, UDP, 0.0, 1
64549, 520513761, 477, 4, UDP, 0.0, 1
29372, 241437412, 68, 4, UDP, 0.0, 1
54136, 28611579, 260, 3, UDP, 0.0, 0
139094, 56649654, 424, 4, TCP, 0.0, 0
60010, 123177706, 226, 1, UDP, 0.0, 1
118267, 171208307, 272, 1, UDP, 0.0, 1
84613, 192524533, 217, 4, TCP, 0.0, 0
110323, 233433749, 422, 0, UDP, 0.0, 1
81771, 47683779, 109, 3, UDP, 0.0, 1
63518, 145808465, 446, 5, UDP, 0.0, 1
53575, 21075888, 80, 4, UDP, 0.0, 0
138680, 148084801, 216, 5, UDP, 0.0, 1
83100, 28585332, 463, 0, UDP, 0.0, 0
12082, 101369023, 133, 2, UDP, 0.0, 0
57182, 194720935, 213, 2, TCP, 0.0, 0
59227, 194557330, 156, 0, UDP, 0.0, 0
96408, 141150294, 155, 4, TCP, 0.0, 0
45585, 153719687, 81, 4, TCP, 0.0, 0
23507, 174477851, 168, 6, UDP, 0.0, 1
128386, 181429078, 488, 6, UDP, 0.0, 1
72220, 98405605, 332, 6, TCP, 0.0, 1
115067, 81455592, 479, 0, TCP, 0.0, 0
2662, 78656156, 409, 4, UDP, 0.0, 1
61958, 114684547, 303, 0, UDP, 0.0, 1
106404, 50036399, 5, 3, UDP, 0.0, 0
144566, 434713363, 66, 6, TCP, 0.0, 0
107814, 211643882, 253, 3, TCP, 0.0, 0
14781, 8794453, 255, 4, UDP, 0.0, 1
60577, 20965772, 256, 0, TCP, 0.0, 1
78726, 62418656, 480, 0, UDP, 0.0, 1
27007, 50080495, 417, 6, TCP, 0.0, 0
4371, 189438386, 203, 4, UDP, 0.0, 0
76778, 437862805, 185, 4, UDP, 0.0, 0
34400, 141301386, 250, 4, UDP, 0.0, 1
44892, 448741304, 351, 5, UDP, 0.0, 1
110516, 92082145, 123, 6, TCP, 0.0, 1
3856, 249704748, 384, 5, UDP, 0.0, 0
25647, 145574127, 483, 2, UDP, 0.0, 1
29394, 10131020, 101, 4, TCP, 0.0, 1
134223, 41738612, 276, 0, TCP, 0.0, 1
33952, 29959374, 113, 5, UDP, 0.0, 0
94683, 150255460, 476, 2, UDP, 0.0, 0
141415, 180400011, 216, 1, UDP, 0.0, 0
25774, 113312457, 394, 6, UDP, 0.0, 0
5459, 49437357, 439, 1, TCP, 0.0, 1
1408, 200954299, 197, 0, UDP, 0.0, 0
90286, 108032395, 363, 3, TCP, 0.0, 1
113213, 221915502, 491, 0, UDP, 0.0, 1
6478, 216940105, 324, 6, UDP, 0.0, 0
111119, 218455202, 142, 6, UDP, 0.0, 0
107459, 77337810, 286, 3, UDP, 0.0, 0
105039, 74533487, 382, 0, TCP, 0.0, 0
56394, 58940499, 345, 1, UDP, 0.0, 0
39113, 202214574, 323, 4, UDP, 0.0, 1
94465, 56861713, 412, 4, UDP, 0.0, 1
76414, 51401586, 238, 0, UDP, 0.0, 1
40209, 133659982, 181, 4, UDP, 0.0, 0
87403, 158437528, 223, 1, UDP, 0.0, 1
121989, 143100112, 116, 5, UDP, 0.0, 0
49065, 28777897, 377, 3, UDP, 0.0, 0
47752, 123727912, 490, 3, UDP, 0.0, 1
15006, 11209340, 21, 4, TCP, 0.0, 1
6656, 75606737, 141, 6, UDP, 0.0, 1
7576, 125060500, 44, 6, UDP, 0.0, 0
22236, 171109581, 33, 1, UDP, 0.0, 0
5350, 139947655, 114, 1, UDP, 0.0, 0
83472, 215549224, 301, 6, UDP, 0.0, 1
113209, 115763250, 131, 0, TCP, 0.0, 1
83148, 125516799, 357, 0, TCP, 0.0, 1
93676, 85000337, 10, 6, TCP, 0.0, 0
123114, 72087944, 420, 0, UDP, 0.0, 1
52673, 34020396, 516, 7, UDP, 8338.0, 0
106267, 93353231, 645, 5, UDP, 1134.0, 1
3196, 63819676, 426, 8, UDP, 2403.0, 0
430850, 44574746, 575, 3, TCP, 2730.0, 1
260264, 35325824, 809, 3, TCP, 1991.0, 0
90223, 51560074, 292, 8, UDP, 2205.0, 0
390525, 96954228, 586, 7, UDP, 9319.0, 1
329128, 27953055, 533, 6, UDP, 5834.0, 1
146730, 87737885, 419, 6, TCP, 3358.0, 0
7649, 69957567, 137, 9, UDP, 3739.0, 0
178190, 22807947, 206, 8, UDP, 8834.0, 1
776466, 88539851, 447, 3, UDP, 4187.0, 0
101046, 2362618, 75, 5, UDP, 3720.0, 1
191643, 95186109, 133, 8, UDP, 1638.0, 1
234677, 52718977, 857, 3, TCP, 8374.0, 0
462745, 84679165, 322, 8, UDP, 7662.0, 0
672086, 50663896, 746, 9, TCP, 447.0, 0
947134, 15234834, 464, 7, UDP, 4140.0, 1
838337, 48394343, 556, 6, TCP, 700.0, 0
278945, 47547583, 176, 3, TCP, 7751.0, 1
470607, 62063737, 108, 4, UDP, 2853.0, 0
696815, 24601915, 473, 9, UDP, 803.0, 1
476165, 12547112, 93, 8, TCP, 3395.0, 0
1388, 82367692, 101, 8, UDP, 3431.0, 1
535009, 32570377, 529, 9, UDP, 819.0, 1
233752, 59672006, 958, 4, TCP, 5724.0, 0
183087, 93391419, 546, 6, TCP, 4303.0, 1
438535, 8239259, 458, 6, TCP, 4156.0, 0
343772, 58368011, 193, 5, TCP, 7335.0, 1
371169, 80926053, 224, 7, UDP, 8034.0, 0
538625, 52264967, 809, 6, UDP, 5514.0, 1
205403, 39538145, 570, 7, UDP, 2317.0, 0
10175, 86494130, 226, 7, UDP, 8548.0, 1
243014, 4845662, 291, 5, TCP, 1650.0, 0
509077, 19669992, 321, 8, TCP, 6365.0, 1
559574, 12906871, 821, 4, UDP, 1166.0, 0
672718, 87363964, 312, 9, TCP, 230.0, 0
53636, 87030232, 913, 6, UDP, 388.0, 1
712771, 98863205, 994, 4, TCP, 3002.0, 0
185360, 88989653, 84, 9, UDP, 6093.0, 1
155075, 81386268, 491, 4, TCP, 2091.0, 0
530696, 63806977, 447, 7, UDP, 7688.0, 1
641805, 32927597, 995, 5, TCP, 2254.0, 0
143135, 91430679, 643, 4, TCP, 3149.0, 1
329604, 56110366, 400, 8, UDP, 643.0, 0
330377, 69000988, 675, 8, TCP, 3214.0, 1
638139, 73343752, 848, 8, TCP, 7688.0, 0
359211, 16645070, 356, 4, UDP, 630.0, 1
5 197916, 63917817, 759, 3, TCP, 6701.0, 0
693573, 25281280, 502, 6, TCP, 6489.0, 1
387267, 64840263, 367, 8, UDP, 8609.0, 0
558436, 17035037, 943, 5, TCP, 2236.0, 1
249731, 32103445, 944, 7, UDP, 8150.0, 0
153022, 60936388, 686, 7, UDP, 541.0, 1
742063, 60282132, 914, 5, UDP, 6162.0, 0
410908, 23049915, 528, 4, UDP, 1742.0, 1
352289, 97334943, 325, 3, UDP, 6438.0, 0
953327, 431106, 450, 8, UDP, 1033.0, 1
768213, 66866949, 194, 4, UDP, 9482.0, 0
500460, 42481001, 626, 5, TCP, 659.0, 1
692906, 73364349, 305, 7, UDP, 2540.0, 0
996890, 11673332, 699, 8, UDP, 3636.0, 1
911899, 23795773, 590, 5, TCP, 9201.0, 0
129456, 12030093, 181, 6, UDP, 5682.0, 1
785274, 27464113, 500, 9, UDP, 2706.0, 0
103182, 92123788, 244, 7, TCP, 7788.0, 1
65089, 19764370, 835, 5, UDP, 4713.0, 0
256115, 96095846, 996, 7, UDP, 6855.0, 1
167, 75825, 351, 5, ICMP, 2.0, 0 
342, 95906, 171, 5, ICMP, 0.0, 0 
481, 27409, 351, 5, ICMP, 2.0, 0 
383, 33163, 171, 5, ICMP, 0.0, 0 
219, 62810, 351, 5, ICMP, 2.0, 0 
661, 75127, 171, 5, ICMP, 0.0, 0 
371, 64769, 351, 5, ICMP, 2.0, 0 
689, 99032, 171, 5, ICMP, 0.0, 0 
842, 61877, 351, 5, ICMP, 2.0, 0 
825, 48296, 171, 5, ICMP, 0.0, 0 
311, 23117, 351, 5, ICMP, 2.0, 0 
241, 22405, 171, 5, ICMP, 0.0, 0 
699, 30414, 351, 5, ICMP, 2.0, 0 
866, 66051, 171, 5, ICMP, 0.0, 0 
436, 85042, 351, 5, ICMP, 2.0, 0 
639, 20819, 171, 5, ICMP, 0.0, 0 
482, 25263, 351, 5, ICMP, 2.0, 0 
429, 29986, 171, 5, ICMP, 0.0, 0 
661, 53523, 351, 5, ICMP, 2.0, 0 
664, 42245, 171, 5, ICMP, 0.0, 0 
956, 85357, 351, 5, ICMP, 2.0, 0 
968, 84319, 171, 5, ICMP, 0.0, 0 
421, 65329, 351, 5, ICMP, 2.0, 0 
580, 84541, 171, 5, ICMP, 0.0, 0 
746, 11138, 351, 5, ICMP, 2.0, 0 
671, 71860, 171, 5, ICMP, 0.0, 0 
906, 98358, 351, 5, ICMP, 2.0, 0 
606, 62451, 171, 5, ICMP, 0.0, 0 
956, 40848, 351, 5, ICMP, 2.0, 0 
199, 10471, 171, 5, ICMP, 0.0, 0 
584, 87185, 351, 5, ICMP, 2.0, 0 
320, 81499, 171, 5, ICMP, 0.0, 0 
421, 57342, 351, 5, ICMP, 2.0, 0 
739, 60128, 171, 5, ICMP, 0.0, 0 
223, 67495, 351, 5, ICMP, 2.0, 0 
902, 65003, 171, 5, ICMP, 0.0, 0 
308, 99112, 351, 5, ICMP, 2.0, 0 
460, 78320, 171, 5, ICMP, 0.0, 0 
927, 23351, 351, 5, ICMP, 2.0, 0 
370, 75958, 171, 5, ICMP, 0.0, 0 
357, 40041, 351, 5, ICMP, 2.0, 0 
624, 81905, 171, 5, ICMP, 0.0, 0 
220, 79717, 351, 5, ICMP, 2.0, 0 
266, 41491, 171, 5, ICMP, 0.0, 0 
871, 19725, 351, 5, ICMP, 2.0, 0 
839, 81481, 171, 5, ICMP, 0.0, 0 
217, 80394, 351, 5, ICMP, 2.0, 0 
362, 85003, 171, 5, ICMP, 0.0, 0 
535, 11081, 351, 5, ICMP, 2.0, 0 
575, 79006, 171, 5, ICMP, 0.0, 0 
556, 90513, 351, 5, ICMP, 2.0, 0 
897, 60076, 171, 5, ICMP, 0.0, 0 
544, 48348, 351, 5, ICMP, 2.0, 0 
210, 24947, 171, 5, ICMP, 0.0, 0 
152, 75279, 351, 5, ICMP, 2.0, 0 
808, 57732, 171, 5, ICMP, 0.0, 0 
807, 32133, 351, 5, ICMP, 2.0, 0 
309, 42389, 171, 5, ICMP, 0.0, 0 
316, 59001, 351, 5, ICMP, 2.0, 0 
540, 64880, 171, 5, ICMP, 0.0, 0 
148, 89530, 351, 5, ICMP, 2.0, 0 
976, 77502, 171, 5, ICMP, 0.0, 0 
626, 80173, 351, 5, ICMP, 2.0, 0 
788, 71818, 171, 5, ICMP, 0.0, 0 
361, 68868, 351, 5, ICMP, 2.0, 0 
212, 81278, 171, 5, ICMP, 0.0, 0 
806, 59039, 351, 5, ICMP, 2.0, 0 
906, 31634, 171, 5, ICMP, 0.0, 0 
362, 12941, 351, 5, ICMP, 2.0, 0 
133, 62607, 171, 5, ICMP, 0.0, 0 
708, 17604, 351, 5, ICMP, 2.0, 0 
