pktcount, bytecount, dur, flows, Protocol, tot_kbps, label
597245, 493720224, 631, 6, TCP, 2183.0, 1 
632978, 548681801, 416, 4, ICMP, 2424.0, 0 
778594, 747569930, 890, 12, TCP, 2215.0, 0 
504379, 536482453, 714, 8, ICMP, 1701.0, 1 
601087, 204792402, 690, 8, TCP, 1621.0, 1 
650303, 579246406, 669, 8, ICMP, 1527.0, 0 
362774, 113323146, 852, 11, TCP, 2327.0, 1 
914256, 519400631, 647, 7, ICMP, 2152.0, 1 
502090, 615250090, 371, 3, TCP, 2126.0, 0 
907604, 878564780, 947, 13, ICMP, 2248.0, 0 
880317, 80197746, 740, 9, TCP, 2344.0, 0 
680039, 576857488, 813, 10, ICMP, 2059.0, 1 
378913, 13379641, 745, 9, TCP, 2705.0, 1 
165673, 655209924, 909, 12, ICMP, 2555.0, 0 
370112, 621488469, 398, 4, TCP, 1872.0, 0 
882469, 994514053, 600, 6, ICMP, 2586.0, 1 
404532, 720134712, 681, 8, TCP, 2541.0, 0 
256369, 811151997, 476, 4, ICMP, 1636.0, 1 
587261, 754450475, 609, 6, TCP, 2252.0, 1 
906233, 507438978, 619, 7, ICMP, 2843.0, 0 
135701, 568279115, 905, 12, TCP, 2818.0, 0 
507129, 347096717, 345, 3, ICMP, 1578.0, 0 
473198, 339365461, 841, 10, TCP, 2032.0, 1 
192023, 830823738, 886, 12, ICMP, 1817.0, 1 
122103, 295106452, 496, 5, TCP, 2886.0, 0 
181712, 581192018, 319, 3, ICMP, 2725.0, 0 
206509, 994720482, 537, 5, TCP, 1703.0, 1 
723804, 406279819, 844, 11, ICMP, 2832.0, 0 
846507, 518317371, 421, 4, TCP, 2847.0, 1 
244382, 221170346, 702, 8, ICMP, 2390.0, 0 
635657, 420148599, 568, 6, TCP, 1824.0, 0 
841269, 373451044, 451, 4, ICMP, 1666.0, 1 
958588, 78045700, 493, 4, TCP, 2706.0, 1 
928137, 281858880, 817, 10, ICMP, 1840.0, 0 
761656, 766758617, 556, 5, TCP, 2716.0, 0 
169184, 422177318, 863, 11, ICMP, 1676.0, 1 
474434, 844270326, 685, 8, TCP, 1527.0, 0 
684119, 669373165, 934, 12, ICMP, 1851.0, 0 
248920, 125891046, 569, 6, TCP, 2603.0, 1 
428418, 949066367, 375, 4, ICMP, 1912
68313, 449088731, 59, 4, TCP, 4.7, 0
80291, 71588290, 124, 3, TCP, 12.2, 0
96645, 130892298, 234, 5, UDP, 3.3, 1 
34288, 264653177, 283, 4, TCP, 8.5, 0
19185, 149317916, 84, 3, UDP, 534.1, 1
66941, 212161931, 11, 6, UDP, 8.3, 1 
11752, 274877812, 145, 6, TCP, 6.2, 0 
82225, 41260409, 171, 5, TCP, 7.6, 0 
30629, 192206569, 110, 3, UDP, 15.7, 1 
79011, 87353753, 123, 4, TCP, 3.3, 1
41708, 48201944, 73, 19, TCP, 9.0, 0 
47433, 49425186, 14, 4, ICMP, 902.0, 1 
95002, 32977565, 22, 9, TCP, 6.0, 0 
39323, 32128018, 97, 3, ICMP, 820.0, 1 
55918, 15380880, 172, 2, TCP, 1.0, 0 
58514, 22480770, 127, 5, ICMP, 6221.0, 1 
76474, 10212910, 147, 7, TCP, 2.0, 0 
57159, 32836413, 139, 17, ICMP, 5170.0, 1 
97633, 2113115, 77, 9, TCP, 4.0, 0 
12489, 2740877, 160, 8, ICMP, 836.0, 1
23234, 112232, 74, 4, UDP, 0.0, 1
19282, 102019, 97, 7, ICMP, 0.0, 0
52129, 81012, 19, 5, ICMP, 0.0, 0
12182, 111122, 32, 8, UDP, 0.0, 1
71219, 62222, 31, 3, ICMP, 0.0, 0
95118, 193920, 43, 9, UDP, 0.0, 1
28119, 1230922, 39, 6, UDP, 0.0, 1
45989, 11122, 28, 7, ICMP, 0.0, 0
93001, 131902, 15, 4, ICMP, 0.0, 0 
32192, 190222, 63, 3, UDP, 0.0, 1 
76547, 133910, 82, 8, UDP, 0.0, 1
16391, 129129, 24, 9, ICMP, 0.0, 0
55192, 16222, 42, 4, ICMP, 0.0, 0
39489, 139190, 96, 6, UDP, 0.0, 1
68138, 11602, 61, 6, ICMP, 0.0, 0
33011, 188920, 79, 4, ICMP, 0.0, 0

67255, 190391, 12, 9, UDP, 0.0, 1
19255, 192810, 71, 4, ICMP, 0.0, 0
75113, 19372, 04, 7, UDP, 0.0, 1
94311, 192021, 22, 3, ICMP, 0.0, 0
48162, 12201, 30, 7, ICMP, 0.0, 0
71838, 199122, 88, 3, UDP, 0.0, 1
13212, 101182, 18, 8, ICMP, 0.0, 0
45412, 12810, 47, 5, ICMP, 0.0, 0
38231, 17313, 93, 8, UDP, 0.0, 1
64519, 102091, 05, 6, ICMP, 0.0, 0 
58392, 18490, 37, 3, ICMP, 0.0, 0 
93714, 1020912, 67, 8, UDP, 0.0, 1
21129, 19222, 97, 5, ICMP, 0.0, 0
81547, 19223, 73, 4, ICMP, 0.0, 0
31910, 179012, 21, 6, ICMP, 0.0, 0
25931, 139922, 59, 3, UDP, 0.0, 1
 
24151, 12910, 14, 9, ICMP, 0.0, 0
18191, 1011019, 46, 5, UDP, 0.0, 1
97515, 121201, 06, 8, ICMP, 0.0, 0
32392, 11192, 53, 7, ICMP, 0.0, 0
46119, 19019, 29, 3, UDP, 0.0, 1
79142, 130018, 85, 7, ICMP, 0.0, 0
91801, 12299, 12, 4, ICMP, 0.0, 0
51631, 17011, 91, 6, ICMP, 0.0, 0
34222, 122207, 35, 5, ICMP, 0.0, 0
23811, 172011, 19, 4, UDP, 0.0, 1
1805, 1994074, 4, 7, TCP, 8760.0, 1
66264, 70637424, 147, 4, UDP, 6476.0, 0 
51735, 21464232, 242, 245, TCP, 3110.0, 0
58489, 78487650, 79, 49, TCP, 9161.0, 1
62826, 75415295, 242, 134, UDP, 3997.0, 1
58690, 63484213, 250, 185, TCP, 2516.0, 0
38983, 96950111, 178, 99, UDP, 7326.0, 0
50436, 69549614, 247, 205, UDP, 8742.0, 1
30706, 65477950, 201, 226, UDP, 6649.0, 0
97802, 57538507, 257, 248, TCP, 9710.0, 1
29417, 71454057, 181, 130, TCP, 4657.0, 0
27126, 72827035, 46, 246, TCP, 5483.0, 0
73947, 60725761, 7, 141, UDP, 8786.0, 0
44818, 86453717, 194, 78, UDP, 1498.0, 1
99087, 85913173, 121, 28, TCP, 8794.0, 0
19462, 82359477, 98, 57, TCP, 2195.0, 0
95379, 61170802, 132, 197, UDP, 6464.0, 1
87739, 58617790, 62, 1, TCP, 3917.0, 1
74567, 74050868, 118, 33, UDP, 8215.0, 1
55911, 95687854, 135, 109, UDP, 6097.0, 1 
31976, 53023318, 159, 230, UDP, 7523.0, 0
48796, 66202634, 128, 77, UDP, 8863.0, 0
84606, 80391593, 58, 63, TCP, 1233.0, 0
59176, 52753144, 134, 53, UDP, 1113.0, 0
33628, 96690420, 143, 101, UDP, 3723.0, 1
26096, 61868716, 98, 10, TCP, 2617.0, 0
40 threatened, 29633782, 18, 249, TCP, 9489.0, 1
92635, 75179795, 246, 188, UDP, 5785.0, 0
53554, 92608963, 26, 143, TCP, 5930.0, 1
72093, 54364145, 94, 129, UDP, 1235.0, 1
50766, 52491526, 229, 131, UDP, 7362.0, 0
50265, 72891395, 101, 41, TCP, 2720.0, 0
76914, 83622371, 17, 140, UDP, 883.0, 0
46191, 74467428, 191, 55, UDP, 5703.0, 0
7007, 93219142, 87, 70, TCP, 6648.0, 0
72561, 88031136, 94, 39, TCP, 2545.0, 0
88768, 63910056, 166, 191, UDP, 4617.0, 0
71418, 71444546, 25, 196, UDP, 3662.0, 1
66976, 78637843, 216, 42, UDP, 5993.0, 0
96712, 52690959, 123, 240, TCP, 3283.0, 1
98240, 72922045, 196, 180, UDP, 7703.0, 0
29427, 62005109, 48, 132, UDP, 5931.0, 0
23601, 74774420, 189, 216, TCP, 9804.0, 0
77323, 57695403, 27, 57, TCP, 8228.0, 0
60130, 78649923, 122, 118, TCP, 2750.0, 1
77880, 56159364, 134, 135, UDP, 4110.0, 0
15110, 79753404, 24, 211, UDP, 7364.0, 0
29065, 82781233, 57, 144, UDP, 6712.0, 0
35565, 88505450, 13, 28, UDP, 8973.0, 1
79069, 73260381, 87, 17, TCP, 79.0, 1
87524, 87521250, 115, 72, TCP, 4448.0, 1
14890, 78964195, 167, 241, UDP, 2695.0, 0
37179, 70964777, 14, 5, UDP, 8763.0, 1
69253, 83611085, 4, 33, TCP, 5105.0, 0
55882, 67986728, 81, 248, TCP, 4889.0, 1
4443, 56218543, 254, 79, TCP, 7416.0, 0
45103, 97014500, 83, 123, UDP, 9669.0, 0
5996, 96182050, 153, 113, UDP, 4748.0, 1
36591, 53275516, 208, 249, UDP, 4561.0, 0
79833, 63360224, 94, 161, UDP, 8666.0, 0
75564, 91491299, 67, 225, TCP, 7027.0, 1
31887, 79570627, 51, 174, UDP, 1767.0, 0
86586, 85110232, 7, 186, UDP, 5894.0, 0
78179, 73043702, 33, 194, TCP, 2596.0, 0
91508, 56560846, 248, 81, TCP, 8908.0, 0
13884, 60688774, 223, 51, UDP, 3025.0, 1
54435, 90970166, 241, 38, TCP, 5943.0, 0
45187, 52980862, 111, 227, UDP, 369.0, 0
36338, 54851207, 199, 154, TCP, 1156.0, 1
26383, 68116784, 147, 66, UDP, 2992.0, 1
48071, 85315046, 118, 135, TCP, 9639.0, 1
37204, 82673084, 245, 152, UDP, 9752.0, 0
97730, 51516096, 160, 162, TCP, 1749.0, 0
55784, 79313572, 131, 131, TCP, 4260.0, 1
46472, 86585345, 140, 9, UDP, 1753.0, 0
30817, 91710396, 77, 39, TCP, 5499.0, 0
68776, 81888409, 191, 63, UDP, 8674.0, 1
98803, 93354665, 144, 120, TCP, 2151.0, 0
40874, 66432277, 57, 101, UDP, 9412.0, 1
43319, 64269726, 108, 189, TCP, 6195.0, 1
74150, 54346848, 212, 86, UDP, 7047.0, 0
18403, 79938453, 228, 143, TCP, 4346.0, 0
49000, 83902084, 115, 48, TCP, 6421.0, 1
97637, 61211875, 2, 253, TCP, 9990.0, 0
54629, 65516503, 181, 183, UDP, 5251.0, 0
30250, 53056878, 66, 29, UDP, 6582.0, 0
15489, 71567779, 118, 11, UDP, 6396.0, 1
67062, 94170762, 87, 248, UDP, 1794.0, 0
82252, 81277173, 244, 88, UDP, 8021.0, 0
7761, 78472432, 15, 56, TCP, 5241.0, 1
21809, 94508385, 20, 87, UDP, 4665.0, 1
71602, 89416949, 229, 246, UDP, 8799.0, 0
11388, 84526344, 221, 67, UDP, 5579.0, 0
88042, 53307295, 34, 243, TCP, 5476.0, 0
13922, 59109632, 151, 137, UDP, 5905.0, 0
47157, 63774190, 52, 12, TCP, 1176.0, 1
25896, 76203062, 75, 246, UDP, 907.0, 1
27131, 94160058, 237, 211, UDP, 8034.0, 0
16652, 53532398, 65, 131, TCP, 7049.0, 0
91478, 97515548, 203, 4, UDP, 0.0, 0
30410, 99974216, 397, 8, TCP, 0.43, 0
583, 639761, 117, 5, ICMP, 0.0, 0 
36997, 91050368, 552, 2, TCP, 0.43, 0
47020, 93317436, 433, 9, UDP, 0.0, 0
37787, 93563721, 503, 1, TCP, 0.43, 0
71927, 99317451, 189, 8, ICMP, 0.0, 0
38395, 93567747, 790, 3, UDP, 0.0, 0
62915, 98641044, 837, 3, ICMP, 0.0, 0
49563, 91553403, 814, 8, UDP, 0.0, 0
85822, 93880010, 563, 2, ICMP, 0.0, 0 
24500, 99099604, 465, 2, UDP, 0.0, 0 
65582, 93593260, 719, 6, TCP, 0.43, 0 
49718, 99619333, 284, 3, UDP, 0.0, 0 
23859, 97834330, 191, 6, ICMP, 0.0, 0 
12506, 92103121, 110, 1, TCP, 0.43, 0 
48887, 97730263, 811, 9, ICMP, 0.0, 0 
31402, 96068797, 746, 1, UDP, 0.0, 0 
87720, 97843290, 601, 7, ICMP, 0.0, 0 
76405, 98273410, 406, 4, TCP, 0.43, 0 
41102, 94541724, 166, 10, UDP, 0.0, 0 
63690, 98618606, 705, 6, UDP, 0.0, 0 
31228, 93927477, 548, 10, ICMP, 0.0, 0 
87296, 96990082, 503, 4, TCP, 0.43, 0 
20274, 92182929, 587, 1, UDP, 0.0, 0 
21218, 97264717, 134, 5, ICMP, 0.0, 0 
45619, 95350968, 713, 3, UDP, 0.0, 0 
45330, 93504146, 638, 9, TCP, 0.43, 0 
74725, 92412509, 184, 4, ICMP, 0.0, 0 
20355, 93095759, 646, 10, TCP, 0.43, 0 
93787, 91626912, 514, 6, UDP, 0.0, 0 
49214, 98589567, 722, 8, TCP, 0.43, 0 
98673, 98373522, 674, 6, ICMP, 0.0, 0 
10316, 97574381, 590, 9, UDP, 0.0, 0 
73095, 91955808, 583, 1, TCP, 0.43, 0 
83467, 94110719, 227, 10, ICMP, 0.0, 0 
18022, 97485699, 520, 10, TCP, 0.43, 0 
74809, 92115132, 464, 4, UDP, 0.0, 0 
35902, 95441920, 867, 9, ICMP, 0.0, 0 
62811, 99796866, 272, 1, TCP, 0.43, 0 
81500, 92736920, 436, 9, ICMP, 0.0, 0 
70868, 94367693, 459, 7, UDP, 0.0, 0 
96994, 95454341, 759, 8, UDP, 0.0, 0 
89297, 95676821, 340, 5, ICMP, 0.0, 0 
32156, 98700298, 229, 1, TCP, 0.43, 0 
22678, 93391623, 735, 3, UDP, 0.0, 0 
83490, 91069594, 833, 8, UDP, 0.0, 0 
78258, 92617502, 358, 8, TCP, 0.43, 0 
59658, 92681943, 865, 1, UDP, 0.0, 0 
90486, 98048325, 648, 3, ICMP, 0.0, 0 
93712, 98037029, 345, 5, TCP, 0.43, 0 
11790, 93141529, 147, 5, ICMP, 0.0, 0 
20450, 96580508, 681, 8, TCP, 0.43, 0 
78613, 95872439, 485, 2, UDP, 0.0, 0 
23649, 97051095, 166, 7, ICMP, 0.0, 0 
58332, 99719634, 439, 3, ICMP, 0.0, 0 
98637, 96208339, 694, 3, TCP, 0.43, 0 
39708, 96294707, 149, 1, UDP, 0.0, 0 
68766, 99931212, 300, 7, UDP, 0.0, 0 
69133, 93779073, 378, 1, ICMP, 0.0, 0 
58159, 95553135, 632, 9, TCP, 0.43, 0 
38085, 94760444, 807, 10, UDP, 0.0, 0 
32985, 98437481, 484, 9, ICMP, 0.0, 0 
90083, 91429560, 839, 3, UDP, 0.0, 0 
32317, 96918050, 547, 1, TCP, 0.43, 0 
65394, 95285442, 130, 4, UDP, 0.0, 0 
22238, 94954539, 156, 4, ICMP, 0.0, 0 
66430, 92390349, 669, 2, UDP, 0.0, 0 
69042, 97993607, 331, 9, ICMP, 0.0, 0 
24477, 94291222, 168, 6, TCP, 0.43, 0 
91802, 98765599, 349, 5, ICMP, 0.0, 0 
96038, 99411099, 894, 1, UDP, 0.0, 0 
14088, 97521008, 439, 5, ICMP, 0.0, 0 
34009, 96937625, 632, 10, TCP, 0.43, 0 
75802, 98993701, 541, 2, UDP, 0.0, 0 
75817, 94650021, 600, 10, TCP, 0.43, 0 
23375, 93805587, 751, 7, ICMP, 0.0, 0 
73895, 96992051, 172, 9, UDP, 0.0, 0 
54567, 90573405, 637, 10, TCP, 0.43, 0 
96823, 98432691, 775, 5, UDP, 0.0, 0 
12518, 95274822, 135, 5, ICMP, 0.0, 0 
90656, 92310765, 658, 7, ICMP, 0.0, 0 
68117, 99932041, 644, 8, UDP, 0.0, 0 
30223, 92717623, 630, 7, TCP, 0.43, 0 
36309, 99145678, 137, 9, ICMP, 0.0, 0 
19599, 99154044, 831, 3, ICMP, 0.0, 0 
92351, 95506195, 259, 10, UDP, 0.0, 0 
82129, 92241001, 285, 4, TCP, 0.43, 0 
23419, 95769173, 342, 7, ICMP, 0.0, 0 
91478, 97515548, 203, 4, UDP, 0.0, 0
648, 63504, 663, 5, ICMP, 0.0, 0
81732, 94383590, 698, 7, TCP, 0.43, 0
24944, 97987232, 580, 4, UDP, 0.0, 0
17392, 95439457, 563, 3, ICMP, 0.0, 0 
19969, 91372318, 363, 1, UDP, 0.0, 0 
72603, 91832202, 744, 6, ICMP, 0.0, 0 
32363, 91512709, 815, 7, TCP, 0.43, 0 
77359, 95045980, 749, 9, UDP, 0.0, 0 
40130, 94881739, 208, 3, ICMP, 0.0, 0 
20610, 95141204, 513, 2, TCP, 0.43, 0 
70645, 94905101, 631, 9, UDP, 0.0, 0 
58475, 95127351, 592, 5, TCP, 0.43, 0 
95106, 93308508, 193, 10, UDP, 0.0, 0 
54776, 93499468, 631, 8, ICMP, 0.0, 0 
77001, 99483916, 168, 2, UDP, 0.0, 0 
78541, 98893351, 529, 3, ICMP, 0.0, 0 
42242, 92420837, 426, 10, UDP, 0.0, 0 
14317, 94167751, 850, 2, TCP, 0.43, 0 
25398, 93532304, 645, 1, ICMP, 0.0, 0 
59121, 99947397, 853, 2, TCP, 0.43, 0 
50559, 96887537, 847, 6, UDP, 0.0, 0 
53530, 95946321, 414, 1, ICMP, 0.0, 0 
21682, 96122618, 424, 6, UDP, 0.0, 0
95696, 99040295, 345, 2, ICMP, 0.0, 0
36717, 91179307, 710, 10, TCP, 0.43, 0 
12427, 94690372, 249, 7, UDP, 0.0, 0 
79297, 98206599, 789, 5, ICMP, 0.0, 0 
69571, 96574350, 119, 7, TCP, 0.43, 0 
14146, 97888054, 805, 3, ICMP, 0.0, 0 
78104, 94822168, 835, 9, UDP, 0.0, 0 
27578, 99674140, 236, 10, TCP, 0.43, 0 
15228, 93017003, 476, 9, ICMP, 0.0, 0 
90299, 91620455, 386, 2, TCP, 0.43, 0 
43026, 97234752, 850, 2, UDP, 0.0, 0 
36736, 99800439, 674, 6, ICMP, 0.0, 0 
19952, 97759068, 475, 6, UDP, 0.0, 0 
33725, 99748785, 613, 8, TCP, 0.43, 0 
81429, 92581913, 324, 4, ICMP, 0.0, 0 
51802, 91050006, 272, 7, UDP, 0.0, 0 
40727, 95890702, 265, 3, ICMP, 0.0, 0 
58891, 94303834, 847, 3, TCP, 0.43, 0 
98279, 98624026, 214, 8, ICMP, 0.0, 0 
29696, 99192353, 831, 1, UDP, 0.0, 0 
20762, 98934135, 455, 10, ICMP, 0.0, 0 
62372, 98178162, 750, 9, TCP, 0.43, 0 
56467, 99560455, 811, 8, UDP, 0.0, 0 
58700, 98307340, 432, 6, ICMP, 0.0, 0 
24949, 91965044, 435, 2, TCP, 0.43, 0 
75820, 91240463, 100, 9, UDP, 0.0, 0 
68689, 94488870, 877, 7, ICMP, 0.0, 0 
60440, 93966543, 601, 5, TCP, 0.43, 0 
87911, 92035972, 460, 4, UDP, 0.0, 0 
54402, 96437361, 152, 4, ICMP, 0.0, 0 
94331, 96479542, 595, 7, UDP, 0.0, 0 
17572, 96540519, 660, 9, ICMP, 0.0, 0 
44722, 97941503, 847, 7, TCP, 0.43, 0 
8
184809, 9979686, 308, 3, TCP, 251.0, 1 
80162, 5290860, 244, 7, TCP, 4910.0, 0
100077, 4511601, 762, 4, UDP, 8193.0, 1
90003, 8741921, 999, 5, UDP, 6156.0, 0
42005, 4781186, 431, 2, UDP, 4136.0, 1
63999, 1362847, 960, 1, TCP, 595.0, 0
21912, 3202539, 336, 9, UDP, 9074.0, 1
93525, 1229491, 141, 4, TCP, 6362.0, 0
57559, 6914830, 465, 8, UDP, 9800.0, 1
28010, 5186846, 991, 7, UDP, 8021.0, 0
66014, 5022920, 404, 1, TCP, 2862.0, 1
42970, 6758305, 134, 2, UDP, 3189.0, 0
25400, 5518179, 601, 5, UDP, 6098.0, 1
79420, 7968531, 574, 3, TCP, 5086.0, 0
60753, 3997672, 931, 8, TCP, 68.0, 1
13817, 4920299, 699, 3, UDP, 7469.0, 0
90799, 3282273, 285, 7, TCP, 1742.0, 1
20977, 4696049, 243, 4, UDP, 5950.0, 0
87060, 6321173, 766, 8, TCP, 4522.0, 1
21121, 6794591, 383, 4, TCP, 5520.0, 0
64327, 1468817, 313, 4, TCP, 1935.0, 1
32693, 1791172, 382, 7, UDP, 10000.0, 0
25949, 1521907, 578, 9, TCP, 2270.0, 1
30187, 2280110, 693, 1, UDP, 3517.0, 0
93452, 301177, 922, 2, TCP, 9812.0, 1
47497, 1239254, 126, 5, UDP, 1865.0, 0
61953, 7731102, 759, 9, UDP, 7948.0, 1
38391, 7220583, 593, 1, TCP, 337.0, 0
40373, 5914971, 771, 8, UDP, 7354.0, 1
11418, 5621514, 985, 7, TCP, 5824.0, 0
16546, 8902205, 198, 8, TCP, 1350.0, 1
73567, 4087920, 783, 2, UDP, 153.0, 0
184809, 9979686, 308, 3, TCP, 251.0, 1
43323, 7803421, 890, 4, TCP, 6628.0, 1
35544, 5597656, 343, 8, UDP, 6105.0, 0
86053, 6269690, 749, 6, UDP, 1772.0, 1
25661, 5969006, 315, 1, UDP, 5492.0, 0
51550, 7030877, 942, 5, TCP, 7708.0, 1
29895, 7270674, 260, 5, UDP, 3376.0, 0
80022, 2063491, 500, 7, UDP, 4496.0, 1
16899, 1710250, 411, 2, TCP, 8299.0, 0
31830, 7743135, 950, 6, TCP, 931.0, 1
61136, 6945343, 647, 8, UDP, 3927.0, 0
79598, 6282181, 634, 8, TCP, 2483.0, 1
89767, 1922799, 959, 7, TCP, 224.0, 0
95211, 7128035, 588, 4, UDP, 8837.0, 1
78869, 5253662, 668, 5, TCP, 8820.0, 0
65519, 8670712, 763, 8, TCP, 6062.0, 1
83643, 1865385, 828, 6, UDP, 3744.0, 0
78208, 7672285, 101, 2, TCP, 5156.0, 1
13794, 49039, 762, 8, UDP, 3034.0, 0
45541, 9333379, 908, 8, TCP, 9144.0, 1
60076, 7876658, 205, 1, UDP, 139.0, 0
82604, 7102192, 831, 9, UDP, 591.0, 1
22134, 6594418, 261, 7, TCP, 9106.0, 0
32148, 6008019, 412, 3, UDP, 1136.0, 1
19544, 3647133, 577, 9, UDP, 784.0, 0
87943, 5482838, 141, 7, UDP, 7911.0, 1
86398, 4411247, 743, 3, TCP, 4135.0, 0
45862, 1085259, 883, 4, TCP, 2812.0, 1
34042, 8407870, 11, 7, TCP, 3236.0, 0
17174, 2366831, 891, 9, TCP, 8519.0, 1
98334, 706874, 248, 8, UDP, 9308.0, 0
61350, 6517446, 615, 5, UDP, 9857.0, 1
63861, 3223526, 976, 2, TCP, 9087.0, 0
33836, 8972799, 272, 7, UDP, 6218.0, 1
40125, 6367289, 597, 7, TCP, 9063.0, 0
14190, 8851637, 643, 6, UDP, 7210.0, 1
24786, 4430022, 376, 4, TCP, 4097.0, 0
98367, 5268123, 523, 3, TCP, 4406.0, 1
81372, 2818491, 536, 6, UDP, 8184.0, 0
76750, 5902919, 882, 8, TCP, 3914.0, 1
51720, 245347, 462, 4, UDP, 8035.0, 0
41817, 4785285, 85, 5, TCP, 8848.0, 1
92321, 4755317, 623, 3, UDP, 2241.0, 0
12552, 677808, 41, 5, TCP, 531.0, 0
18192, 19392672, 40, 2, UDP, 3839.0, 0
13687, 19976040, 4, 8, TCP, 92.0, 1
19367, 13080548, 123, 6, UDP, 617.0, 0
56456, 58656, 63, 4, UDP, 5835.0, 0
10795, 109020, 53, 7, TCP, 521.0, 1
71700, 30715004, 74, 9, TCP, 1331.0, 0
11402, 60788287, 68, 5, TCP, 87.0, 0
1230, 46828ad, 9, 2, UDP, 4562.0, 1
17768, 98153726, 56, 4, UDP, 6811.0, 0
18460, 95973333, 77, 7, TCP, 694.0, 0
