dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
3,10.0.0.5,10.0.0.12,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,1,ICMP,2,72259,135528120,0,0.0,0.0,0.0
4,10.0.0.7,10.0.0.6,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,2,ICMP,1,105803,135561902,0,0.0,2.0,1.0
5,10.0.0.16,10.0.0.9,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,3,TCP,3,314715521,27343858,93,100.0,193.0,1.0
7,10.0.0.11,10.0.0.3,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,5,UDP,4,3842,3590,0,0.0,0.0,0.0
1,10.0.0.3,10.0.0.15,79245,4596210,272,768000000,273000000000,5,8050,8430,488940,281,1,TCP,2,4995,1312,0,0.0,0.0,1,
7,10.0.0.13,10.0.0.8,75077,78230234,240,880000000,241000000000,5,1943,9180,9565560,306,0,UDP,4,276519931,4379,10244,0.0,10244.0,0,
2,10.0.0.4,10.0.0.7,184,18032,189,810000000,190000000000,7,2063,29,2842,0,1,ICMP,1,105803,135561902,0,0.0,0.0,1,
6,10.0.0.10,10.0.0.5,123812,6685848,438,677000000,439000000000,3,6696,6461,348894,215,1,TCP,3,314715521,27343858,93,100.0,193.0,0,
3,10.0.0.10,10.0.0.8,115892,120759464,410,758000000,411000000000,2,1943,5880,6126960,196,0,UDP,4,3842,3590,0,0.0,0.0,0,
2,10.0.0.11,10.0.0.3,11815,12594790,23,11000000,23011000000,3,1699,0,0,0,0,UDP,4,3185,13204445,0,3520.0,3520.0,1,
3,10.0.0.7,10.0.0.6,664,65072,681,174000000,681000000000,7,2790,29,2842,0,1,ICMP,2,72259,135528120,0,0.0,0.0,1,
7,10.0.0.16,10.0.0.9,20,1960,21,316000000,21316000000,3,3431,0,0,0,0,ICMP,2,7651,134891684,0,0.0,0.0,0,
2,10.0.0.4,10.0.0.7,184,18032,189,810000000,190000000000,7,2063,29,2842,0,1,ICMP,1,105803,135561902,0,0.0,0.0,0,
3,10.0.0.3,10.0.0.10,71,6958,73,28000000,73028000000,8,3860,29,2842,0,1,ICMP,3,133825784,135551126,1,1.0,2.0,1,
1,10.0.0.11,10.0.0.3,11815,12594790,23,11000000,23011000000,3,1699,0,0,0,0,UDP,4,3185,13204445,0,3520.0,3520.0,0,
switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label,
4,10.0.0.10,10.0.0.1,1550,170690,246,51000000,246000000000.0,7,3259,1551,14276938,441,0,UDP,1,4266,3339,0,0.0,0.0,1,
3,10.0.0.3,10.0.0.2,1607,176430,255,83000000,255000000000.0,7,3269,1572,14549834,452,1,TCP,2,149617562,7712260,8302,598.0,8900.0,1,
1,10.0.0.9,10.0.0.6,3588,388776,444,97000000,444000000000.0,8,4450,2144,2842,1,1,ICMP,3,135678295,393505551,1,4708.0,4709.0,1,
2,10.0.0.7,10.0.0.4,3117,343822,399,44000000,399000000000.0,10,4381,1869,9853152,312,0,UDP,2,3444,1242,0,0.0,0.0,0,
7,10.0.0.6,10.0.0.5,527,48674,532,72000000,532000000000.0,11,4920,30,2940,1,1,ICMP,1,8521324,1396,2271,0.0,2271.0,0,
5,10.0.0.1,10.0.0.8,4365,465790,256,56000000,256000000000.0,6,1931,9456,9853152,315,0,UDP,2,149617562,7712260,8302,598.0,8900.0,0,
3,10.0.0.4,10.0.0.7,1330,144510,349,87000000,349000000000.0,9,1057,9059,9439478,301,1,ICMP,1,193521805,193505204,5040,5040.0,10080.0,0,
2,10.0.0.8,10.0.0.13,1520,167840,247,87000000,247000000000.0,6,1943,9287,9677054,309,0,UDP,2,3845,1402,0,0.0,0.0,1,
4,10.0.0.4,10.0.0.14,1165,125950,368,72000000,368000000000.0,11,2997,8772,9140424,292,1,ICMP,3,128661034,129008992,2444,2444.0,4888.0,1,
1,10.0.0.13,10.0.0.8,4378,467876,257,32000000,257000000000.0,5,4353,0,0,0,1,TCP,2,3766,1172,0,0.0,0.0,1,
7,10.0.0.12,10.0.0.5,20953,22335898,42,718000000,42718000000.0,2,5882,13393,14276938,446,0,UDP,2,7722,1514,0,0.0,0.0,0,
2,10.0.0.11,10.0.0.3,25464,27144624,53,13000000,53013000000.0,4,1814,13649,14549834,454,0,UDP,1,3427,1102,0,0.0,0.0,0,
7,10.0.0.10,10.0.0.3,512,50176,523,66000000,523000000000.0,11,4920,30,2940,1,1,ICMP,3,135678295,393505551,1,4708.0,4709.0,0,
3,10.0.0.2,10.0.0.5,54820,60929704,124,362000000,124000000000.0,9,6696,13345,14740610,444,1,TCP,2,149617562,7712260,8302,598.0,8900.0,0,
5,10.0.0.7,10.0.0.12,839,82222,860,227000000,860000000000.0,7,1849,29,2842,0,1,ICMP,1,8521324,1396,2271,0.0,2271.0,0,
4,10.0.0.18,10.0.0.7,57497,59911874,183,424000000,183000000000.0,6,1931,9456,9853152,315,0,UDP,2,3444,1242,0,0.0,0.0,1,
4,10.0.0.7,10.0.0.2,105097,109511074,369,173000000,369000000000.0,9,1057,9059,9439478,301,1,ICMP,1,193521805,193505204,5040,5040.0,10080.0,1,
4,10.0.0.13,10.0.0.8,65894,68661548,210,860000000,211000000000.0,6,1943,9287,9677054,309,0,UDP,2,3845,1402,0,0.0,0.0,1,
5,10.0.0.14,10.0.0.4,595,32130,0,1000000,1000000.0,5,4353,0,0,0,1,TCP,2,3766,1172,0,0.0,0.0,1,
5,10.0.0.8,10.0.0.4,108118,112658956,384,763000000,385000000000.0,11,2997,8772,9140424,292,1,ICMP,3,128661034,129008992,2444,2444.0,4888.0,1,
7,10.0.0.14,10.0.0.4,595,32130,0,1000000,1000000.0,5,4353,0,0,0,1,TCP,2,3766,1172,0,0.0,0.0,0,
1,10.0.0.1,10.0.0.2,0,0,0,0,0,2,4,0,0,0,0,1,UDP,3,856,2668,0,0,0,1.0
3,10.0.0.3,10.0.0.4,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,ICMP,5,3339,4266,0,0,0,1,
4,10.0.0.5,10.0.0.6,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,4,6030042,105767,0,0,2,1,
5,10.0.0.7,10.0.0.8,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,UDP,2,135758389,135559596,148,386,3421,1,
7,10.0.0.9,10.0.0.10,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,TCP,5,990596183,1269981973,20580,16577,20580,1,
5,10.0.0.11,10.0.0.12,87045,92789970,192,885000000,193000000000.0,3,1910,13526,14418716,450,0,UDP,4,3362,3236,0,0.0,0.0,0,
5,10.0.0.13,10.0.0.14,382,37436,391,453000000,391000000000.0,5,3443,30,2940,1,0,ICMP,5,270532389,188237,1,1.0,2.0,0,
7,10.0.0.15,10.0.0.16,957,93786,980,227000000,980000000000.0,6,2053,30,2940,1,1,ICMP,4,101276,135560667,0,0.0,0.0,0,
5,10.0.0.17,10.0.0.18,119,11662,122,885000000,123000000000.0,9,4942,29,2842,0,1,ICMP,2,134036379,406681721,3,3.0,6.0,0,
7,10.0.0.19,10.0.0.20,51,4998,53,87000000,53087000000.0,7,3009,29,2842,0,1,ICMP,2,5996,1746,0,0.0,0.0,0,
1,10.0.0.21,10.0.0.22,131760,135632480,1610,177000000,1610000000000.0,5,2063,29,2842,0,1,ICMP,1,135642243,178202,0,0.0,0.0,1,
3,10.0.0.23,10.0.0.24,118925,123919850,417,495000000,417000000000.0,3,7916,7158,7458636,238,0,UDP,1,5375,278546882,0,0.0,0.0,1,
6,10.0.0.25,10.0.0.26,129973,135431866,467,431000000,467000000000.0,2,7916,3334,3474028,111,0,UDP,2,279389321,4943,911,0.0,911.0,1,
2,10.0.0.27,10.0.0.28,37333,38743338,171,137000000,171000000000.0,6,948,9168,9524736,305,1,ICMP,4,38833645,105623803,2535,5057.0,7592.0,1,
3,10.0.0.29,10.0.0.30,4674,4982484,10,284000000,10284000000.0,5,1790,0,0,0,0,UDP,1,3753,1172,0,0.0,0.0,1,
7,10.0.0.3987,10.0.0.3988,4000,3988000,38,190000000,38090000000.0,8,3999,3000,2988000,999,0,TCP,4,3988000,3998000,3999,3999,7998,0,
switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label,
2,10.0.0.1,10.0.0.8,126371,134711486,280,570000000,281000000000.0,3,1943,13531,14424046,451,0,UDP,1,3972,1312,0,0.0,0.0,0,1.0
4,10.0.0.1,10.0.0.7,73164,77992824,160,601000000,161000000000.0,6,1931,13532,14425112,451,0,UDP,1,455665987,2208,14993,0.0,14993.0,0,1.0
3,10.0.0.11,10.0.0.3,144,14112,148,477000000,148000000000.0,5,2332,29,2842,0,1,ICMP,2,4324,1172,0,0.0,0.0,0,1.0
5,10.0.0.10,10.0.0.3,746,73108,763,95000000,763000000000.0,9,4942,29,2842,0,1,ICMP,3,406420787,135848871,3,3.0,6.0,0,1.0
7,10.0.0.11,10.0.0.10,706,69188,723,252000000,723000000000.0,11,4942,29,2842,0,1,ICMP,3,135713477,406285435,2,2.0,4.0,0,1.0
6,10.0.0.10,10.0.0.9,8014,9159020,19,21000000,19021000000.0,3,1147,0,0,0,1,TCP,1,353684,9352292,93,2493.0,2586.0,1,0.0
4,10.0.0.1,10.0.0.12,189366,10225764,331,43000000,331000000000.0,3,7385,17186,928044,572,1,TCP,3,156155900,11893761,245,132.0,377.0,1,0.0
5,10.0.0.20,10.0.0.8,60240,62770080,190,791000000,191000000000.0,3,1790,9404,9798968,313,0,UDP,2,3646,1492,0,0.0,0.0,1,0.0
3,10.0.0.10,10.0.0.5,70541,3809214,114,92000000,114000000000.0,9,6696,18716,1010664,623,1,TCP,4,24364882,304193964,464,4327.0,4791.0,1,0.0
4,10.0.0.8,10.0.0.4,81777,85211634,289,7000000,289000000000.0,5,2997,8631,8993502,287,1,ICMP,1,5247,1402,0,0.0,0.0,1,0.0
7,10.0.0.2,10.0.0.15,9663,9471330,25,5000000,2505000000.0,3,2321,0,0,0,1,TCP,2,81177,9363609,3,3.0,6.0,1,1.0
5,10.0.0.5,10.0.0.1,20443,21350286,50,52000000,5052000000.0,3,2197,9404,9798968,313,0,UDP,3,3797,1492,0,0.0,0.0,0,1.0
4,10.0.0.9,10.0.0.7,637,63748,92,3000000,923000000.0,3,1863,29,2842,0,1,ICMP,4,2590,1172,0,0.0,0.0,1,1.0
2,10.0.0.2,10.0.0.9,12899,13596976,220,72000000,22072000000.0,5,2196,13531,14424046,451,0,UDP,1,3972,1312,0,0.0,0.0,0,1.0
6,10.0.0.7,10.0.0.4,547,54754,92,3000000,923000000.0,3,1863,29,2842,0,1,ICMP,2,4324,1172,0,0.0,0.0,1,1.0
4,10.0.0.14,10.0.0.7,1548,1571348,80,128000000,80128000000.0,6,7356,2,16,0,0,UDP,2,25,77,0,0.0,0.0,0,0.0
3,10.0.0.13,10.0.0.9,1763,1816786,93,82000000,9382000000.0,4,3418,3,20,0,0,UDP,2,66,5,0,0.0,0.0,0,1.0
2,10.0.0.2,10.0.0.3,2599,2746198,115,32000000,11532000000.0,7,3199,2,19,0,0,UDP,2,0,8,0,0.0,0.0,0,0.0
4,10.0.0.3,10.0.0.2,3276,3454276,137,62000000,13762000000.0,5,7223,2,18,0,0,UDP,2,40,41,0,0.0,0.0,0,1.0
3,10.0.0.4,10.0.0.14,4102,4322102,159,30000000,15930000000.0,7,6279,3,17,0,0,UDP,2,81,82,0,0.0,0.0,0,0.0
2,10.0.0.11,10.0.0.4,4890,5165900,181,40000000,18140000000.0,6,3797,3,16,0,0,UDP,2,2,9,0,0.0,0.0,0,1.0
4,10.0.0.13,10.0.0.7,5700,5947000,203,70000000,20370000000.0,5,4471,3,15,0,0,UDP,2,83,84,0,0.0,0.0,0,0.0
3,10.0.0.7,10.0.0.13,6509,6802081,225,40000000,22550000000.0,7,7875,3,14,0,0,UDP,2,84,85,0,0.0,0.0,0,1.0
2,10.0.0.9,10.0.0.11,7299,7645099,247,60000000,24760000000.0,6,7191,3,13,0,0,UDP,2,5,10,0,0.0,0.0,0,0.0
4,10.0.0.14,10.0.0.2,8097,8481773,269,30000000,26930000000.0,5,7179,3,12,0,0,UDP,2,86,87,0,0.0,0.0,0,1.0
3,10.0.0.11,10.0.0.4,8897,9338973,291,40000000,29140000000.0,7,7442,3,11,0,0,UDP,2,11,12,0,0.0,0.0,0,0.0
2,10.0.0.3,10.0.0.13,9703,10154703,313,80000000,31380000000.0,6,8133,3,10,0,0,UDP,2,88,89,0,0.0,0.0,0,1.0
4,10.0.0.2,10.0.0.14,10505,10950505,335,70000000,33570000000.0,5,8983,3,9,0,0,UDP,2,90,91,0,0.0,0.0,0,0.0
3,10.0.0.7,10.0.0.11,11308,11821808,357,10000000,35710000000.0,7,7487,3,8,0,0,UDP,2,13,14,0,0.0,0.0,0,1.0
2,10.0.0.4,10.0.0.3,12108,12653808,379,20000000,37910000000.0,6,8231,3,7,0,0,UDP,2,92,93,0,0.0,0.0,0,0.0
4,10.0.0.9,10.0.0.13,12909,13485909,401,30000000,40130000000.0,5,8357,3,6,0,0,UDP,2,15,16,0,0.0,0.0,0,1.0
3,10.0.0.14,10.0.0.2,13709,14318109,423,50000000,42350000000.0,7,7583,3,5,0,0,UDP,2,94,95,0,0.0,0.0,0,0.0
2,10.0.0.11,10.0.0.4,14509,15150509,445,10000000,44510000000.0,6,8335,3,4,0,0,UDP,2,17,18,0,0.0,0.0,0,1.0
4,10.0.0.13,10.0.0.7,15309,15982809,467,30000000,46730000000.0,5,8281,3,3,0,0,UDP,2,96,97,0,0.0,0.0,0,0.0
3,10.0.0.2,10.0.0.14,16109,16814109,489,40000000,48940000000.0,7,7647,3,2,0,0,UDP,2,19,20,0,0.0,0.0,0,1.0
2,10.0.0.3,10.0.0.11,16909,17646309,511,90000000,51110000000.0,6,8203,3,1,0,0,UDP,2,98,99,0,0.0,0.0,0,0.0
4,10.0.0.4,10.0.0.9,17709,18478509,533,10000000,53310000000.0,5,8459,3,0,0,0,UDP,2,21,22,0,0.0,0.0,0,1.0
3,10.0.0.7,10.0.0.13,18509,19310709,555,50000000,55550000000.0,7,7766,3,4000,0,1,UDP,2,100,101,0,0.0,0.0,0,0.0
2,10.0.0.14,10.0.0.2,19309,20142909,577,10000000,57710000000.0,6,8295,3,3999,0,1,UDP,2,23,24,0,0.0,0.0,0,1.0
4,10.0.0.11,10.0.0.4,20109,20975109,599,30000000,59930000000.0,5,8589,3,3998,0,1,UDP,2,102,103,0,0.0,0.0,0,0.0
3,10.0.0.9,10.0.0.13,20909,21807309,621,60000000,62160000000.0,7,7736,3,3997,0,1,UDP,2,25,26,0,0.0,0.0,0,1.0
2,10.0.0.3,10.0.0.7,21709,22639509,643,10000000,64310000000.0,6,8385,3,3996,0,1,UDP,2,104,105,0,0.0,0.0,0,0.0
4,10.0.0.2,10.0.0.14,22509,23471709,665,40000000,66540000000.0,5,8695,3,3995,0,1,UDP,2,27,28,0,0.0,0.0,0,1.0
3,10.0.0.4,10.0.0.11,23309,24303909,687,70000000,68770000000.0,7,7793,3,3994,0,1,UDP,2,106,107,0,0.0,0.0,0,0.0
2,10.0.0.13,10.0.0.9,24109,25136109,709,20000000,70910000000.0,6,8367,3,3993,0,1,UDP,2,29,30,0,0.0,0.0,0,1.0
4,10.0.0.7,10.0.0.13,24909,25968309,731,50000000,73150000000.0,5,8731,3,3992,0,1,UDP,2,108,109,0,0.0,0.0,0,0.0
3,10.0.0.14,10.0.0.2,25709,26800509,753,10000000,75310000000.0,7,7770,3,3991,0,1,UDP,2,31,32,0,0.0,0.0,0,1.0
2,10.0.0.11,10.0.0.4,26509,27632709,775,30000000,77530000000.0,6,8307,3,3990,0,1,UDP,2,110,111,0,0.0,0.0,0,0.0
4,10.0.0.6,10.0.0.8,81289,86654074,180,783000000,181000000000.0,6,1306,13536,14429376,451,0,UDP,1,3514,1172,0,0.0,0.0,0,0.0
3,10.0.0.1,10.0.0.8,31666,33755956,70,288000000,70288000000.0,6,1943,13463,14351558,448,0,UDP,1,3815,1492,0,0.0,0.0,0,0.0
7,10.0.0.11,10.0.0.4,98906,108336348,221,114000000,221000000000.0,3,1143,13505,14746474,450,1,TCP,2,108524821,4816237,3939,176.0,4115.0,1,
3,10.0.0.7,10.0.0.4,361,35378,370,935000000,371000000000.0,7,2800,29,2842,0,1,ICMP,1,37069,32826,0,0.0,0.0,0,1.0
4,10.0.0.4,10.0.0.11,13289,877122,41,11000000,41011000000.0,5,36,9833,648990,327,1,TCP,3,3675794,89322214,344,7844.0,8188.0,0,0.0
2,10.0.0.1,10.0.0.7,131791,135635518,1641,429000000,1640000000000.0,7,2800,29,2842,0,1,ICMP,4,135853351,271311813,2,2.0,4.0,1,1.0
2,10.0.0.10,10.0.0.7,54212,56488904,173,391000000,173000000000.0,4,1931,9232,9619744,307,0,UDP,1,3759,1402,0,0.0,0.0,1,0.0
7,10.0.0.10,10.0.0.8,62967,65611614,233,13000000,233000000000.0,5,2997,8429,8783018,280,1,ICMP,1,65306597,1780,2330,0.0,2330.0,1,1.0
6,10.0.0.2,10.0.0.7,64036,66725512,221,152000000,221000000000.0,4,948,9095,9476990,303,1,ICMP,2,66828005,35931,2522,0.0,2522.0,1,0.0
3,10.0.0.9,10.0.0.5,56754,3746352,199,11000000,199000000000.0,3,2400,8449,557754,281,1,TCP,1,469335667,34334662,0,0.0,0.0,1,1.0
4,10.0.0.9,10.0.0.8,28661,31181319,71,582000000,71100000000.0,6,2209,14753,15560064,450,0,UDP,3,31176872,31982072,0,0.0,0.0,0,0.0
7,10.0.0.7,10.0.0.5,71790,74437720,190,917000000,190917000000.0,3,2153,14751,15558053,450,1,TCP,2,74437720,74437720,0,0.0,0.0,1,1.0
2,10.0.0.10,10.0.0.1,98288,102559840,225,308000000,225000000000.0,4,2153,14753,15560064,450,0,UDP,1,102559840,102559840,0,0.0,0.0,0,0.0
6,10.0.0.4,10.0.0.2,83738,86323441,219,82000000,21982000000.0,4,2153,14753,15560064,450,1,ICMP,3,86323441,86323441,0,0.0,0.0,1,1.0
4,10.0.0.6,10.0.0.8,81289,86654074,180,783000000,181000000000.0,6,1306,13536,14429376,451,0,UDP,1,3514,1172,0,0.0,0.0,0,0.0
3,10.0.0.1,10.0.0.8,31666,33755956,70,288000000,70288000000.0,6,1943,13463,14351558,448,0,UDP,1,3815,1492,0,0.0,0.0,0,0.0
7,10.0.0.11,10.0.0.4,98906,108336348,221,114000000,221000000000.0,3,1143,13505,14746474,450,1,TCP,2,108524821,4816237,3939,176.0,4115.0,1,
3,10.0.0.7,10.0.0.4,361,35378,370,935000000,371000000000.0,7,2800,29,2842,0,1,ICMP,1,37069,32826,0,0.0,0.0,0,1.0
4,10.0.0.4,10.0.0.11,13289,877122,41,11000000,41011000000.0,5,36,9833,648990,327,1,TCP,3,3675794,89322214,344,7844.0,8188.0,0,0.0
2,10.0.0.1,10.0.0.7,131791,135635518,1641,429000000,1640000000000.0,7,2800,29,2842,0,1,ICMP,4,135853351,271311813,2,2.0,4.0,1,1.0
2,10.0.0.10,10.0.0.7,54212,56488904,173,391000000,173000000000.0,4,1931,9232,9619744,307,0,UDP,1,3759,1402,0,0.0,0.0,1,0.0
7,10.0.0.10,10.0.0.8,62967,65611614,233,13000000,233000000000.0,5,2997,8429,8783018,280,1,ICMP,1,65306597,1780,2330,0.0,2330.0,1,1.0
6,10.0.0.2,10.0.0.7,64036,66725512,221,152000000,221000000000.0,4,948,9095,9476990,303,1,ICMP,2,66828005,35931,2522,0.0,2522.0,1,0.0
3,10.0.0.9,10.0.0.5,56754,3746352,199,11000000,199000000000.0,3,2400,8449,557754,281,1,TCP,1,469335667,34334662,0,0.0,0.0,1,1.0
4,10.0.0.9,10.0.0.8,28661,31181319,71,582000000,71100000000.0,6,2209,14753,15560064,450,0,UDP,3,31176872,31982072,0,0.0,0.0,0,0.0
7,10.0.0.7,10.0.0.5,71790,74437720,190,917000000,190917000000.0,3,2153,14751,15558053,450,1,TCP,2,74437720,74437720,0,0.0,0.0,1,1.0
2,10.0.0.10,10.0.0.1,98288,102559840,225,308000000,225000000000.0,4,2153,14753,15560064,450,0,UDP,1,102559840,102559840,0,0.0,0.0,0,0.0
6,10.0.0.4,10.0.0.2,83738,86323441,219,82000000,21982000000.0,4,2153,14753,15560064,450,1,ICMP,3,86323441,86323441,0,0.0,0.0,1,1.0
3,10.0.0.2,10.0.0.6,49310,3545892,212,731000000,212000000000.0,4,3258,9758,638456,307,1,TCP,2,271480321,271480321,0,0.0,0.0,1,
4,10.0.0.7,10.0.0.3,12086,11168924,66,844000000,66844000000.0,4,1931,9761,9837124,315,1,UDP,3,271480323,271480323,0,0.0,0.0,0,
3,10.0.0.9,10.0.0.8,927,784280,43,939000000,43939000000.0,5,2385,9762,637372,307,1,ICMP,1,271480324,271480324,0,0.0,0.0,1,
5,10.0.0.1,10.0.0.5,24600,19132600,179,904000000,179000000000.0,2,4,9763,637284,307,1,TCP,3,271480325,271480325,0,0.0,0.0,0,
6,10.0.0.4,10.0.0.7,37269,38092260,234,846000000,234000000000.0,3,8803,9764,637196,307,0,UDP,2,271480326,271480326,0,0.0,0.0,1,
4,10.0.0.10,10.0.0.6,4817,4010808,53,352000000,53352000000.0,4,1931,9765,637108,307,0,UDP,4,271480327,271480327,0,0.0,0.0,0,
5,10.0.0.2,10.0.0.8,13338,11452464,63,918000000,63918000000.0,3,2385,9766,637020,307,1,UDP,1,271480328,271480328,0,0.0,0.0,1,
3,10.0.0.5,10.0.0.3,40502,38321856,199,822000000,199000000000.0,4,7894,9767,636932,307,0,TCP,2,271480329,271480329,0,0.0,0.0,0,
